candidate_id,safety_proxy_score,main_risk
CAND_35dfd76fe8,1.0,no_major_descriptor_risk
CAND_bca0beab21,1.0,no_major_descriptor_risk
CAND_646fbecff3,1.0,no_major_descriptor_risk
CAND_2ce959d527,1.0,2_lipinski_violations
CAND_dffda90534,1.0,no_major_descriptor_risk
CAND_3c9d9752ff,1.0,no_major_descriptor_risk
CAND_eb4ccc87b4,1.0,no_major_descriptor_risk
CAND_3bd86314ed,1.0,no_major_descriptor_risk
CAND_825352b0e1,1.0,no_major_descriptor_risk
CAND_8863b912ad,1.0,no_major_descriptor_risk
CAND_09837f6344,1.0,no_major_descriptor_risk
CAND_ded718ba5a,1.0,no_major_descriptor_risk
CAND_abb41a922d,1.0,no_major_descriptor_risk
CAND_ce08eddc26,1.0,no_major_descriptor_risk
CAND_cd2bcebeef,1.0,no_major_descriptor_risk
CAND_15b15b12d8,1.0,no_major_descriptor_risk
CAND_85546fff9a,1.0,no_major_descriptor_risk
CAND_37896201ac,1.0,no_major_descriptor_risk
CAND_3c8a704cec,1.0,no_major_descriptor_risk
CAND_fc5fb427fe,1.0,no_major_descriptor_risk
CAND_6f34b017e0,1.0,no_major_descriptor_risk
CAND_c59ea20703,1.0,no_major_descriptor_risk
CAND_8e3fb00f71,1.0,no_major_descriptor_risk
CAND_d06f18a0d7,1.0,no_major_descriptor_risk
CAND_c771b0e9c2,1.0,no_major_descriptor_risk
CAND_8f93f36d67,1.0,no_major_descriptor_risk
CAND_03390190f4,1.0,no_major_descriptor_risk
CAND_3a328d06e8,1.0,no_major_descriptor_risk
CAND_ede685f506,1.0,no_major_descriptor_risk
CAND_63bbb0d328,1.0,no_major_descriptor_risk
CAND_167a057e5e,1.0,no_major_descriptor_risk
CAND_768dab7c60,1.0,1_lipinski_violations
CAND_2256223f5c,1.0,1_lipinski_violations
CAND_8a1aaec84d,1.0,1_lipinski_violations
CAND_7bf66f4ff7,1.0,1_lipinski_violations
CAND_83405bea72,1.0,1_lipinski_violations
CAND_2c1902cdea,1.0,1_lipinski_violations
CAND_225f082dbf,1.0,1_lipinski_violations
CAND_4e2bc73f5b,1.0,2_lipinski_violations
CAND_4daf10e68a,1.0,2_lipinski_violations
CAND_424b5e4f17,1.0,2_lipinski_violations
CAND_cd943a8bc3,1.0,2_lipinski_violations
CAND_f6325e97f7,1.0,2_lipinski_violations
CAND_4165362d8e,1.0,2_lipinski_violations
CAND_7c28420b06,1.0,2_lipinski_violations
CAND_30ad59e1d3,1.0,no_major_descriptor_risk
CAND_82c59bb629,1.0,no_major_descriptor_risk
CAND_1ccad1c8d6,1.0,no_major_descriptor_risk
CAND_e2f1a9f8cd,1.0,no_major_descriptor_risk
CAND_cf7d3d5ac2,1.0,no_major_descriptor_risk
CAND_6c9f919126,1.0,no_major_descriptor_risk
CAND_09f36916c1,1.0,2_lipinski_violations
CAND_5d778026cc,1.0,2_lipinski_violations
CAND_48dc8c5ba1,1.0,2_lipinski_violations
CAND_3d744ad231,1.0,2_lipinski_violations
CAND_ca0a13c54e,1.0,2_lipinski_violations
CAND_adf93ab1ae,1.0,1_lipinski_violations
CAND_c2fad985ce,1.0,2_lipinski_violations
CAND_8b17bffdfe,1.0,2_lipinski_violations
CAND_a39d167821,1.0,2_lipinski_violations
CAND_091eb210dc,1.0,no_major_descriptor_risk
CAND_0fcbc91443,1.0,no_major_descriptor_risk
CAND_c1d77bcdc8,1.0,1_lipinski_violations;veber_fail
CAND_3927bfd90f,1.0,1_lipinski_violations;veber_fail
CAND_379cd58022,1.0,1_lipinski_violations
CAND_d6bad9c33f,0.9,2_lipinski_violations
CAND_9986e32201,0.9,2_lipinski_violations
CAND_e4ba124c43,1.0,2_lipinski_violations
CAND_74787930a2,1.0,2_lipinski_violations
CAND_93a943ef3a,0.9,2_lipinski_violations
CAND_c8f7f4613f,1.0,2_lipinski_violations
CAND_6da059e7f7,1.0,2_lipinski_violations
CAND_e6663fdb96,1.0,1_lipinski_violations
CAND_85aa8970a8,1.0,2_lipinski_violations
CAND_a1c1270b89,1.0,2_lipinski_violations
CAND_720380419b,1.0,2_lipinski_violations
CAND_7c9e4211b6,1.0,2_lipinski_violations
CAND_deff8b93de,1.0,2_lipinski_violations
CAND_2d29a49cf1,1.0,no_major_descriptor_risk
CAND_4287a61ab4,1.0,no_major_descriptor_risk
CAND_652ddc01da,1.0,1_lipinski_violations
CAND_959162d21f,1.0,no_major_descriptor_risk
CAND_765513bf54,1.0,1_lipinski_violations
CAND_3f5c5a0b6a,1.0,no_major_descriptor_risk
CAND_a6b0ddee55,1.0,1_lipinski_violations
CAND_49a2fb8b17,1.0,1_lipinski_violations
CAND_4b27962dcb,1.0,no_major_descriptor_risk
CAND_17a29591e5,1.0,1_lipinski_violations
CAND_a189d06501,1.0,1_lipinski_violations
CAND_1aead96a94,1.0,2_lipinski_violations
CAND_f79304c333,1.0,1_lipinski_violations
CAND_a1a412f421,1.0,1_lipinski_violations
CAND_ad3632a446,1.0,1_lipinski_violations
CAND_41ebb3eac6,1.0,1_lipinski_violations
CAND_f5d65cfc38,1.0,1_lipinski_violations
CAND_4a99f159a8,1.0,no_major_descriptor_risk
CAND_06a9217308,1.0,1_lipinski_violations
CAND_70b0ab2b05,1.0,1_lipinski_violations
CAND_4869d7bacd,1.0,no_major_descriptor_risk
CAND_ce94b0c29e,1.0,1_lipinski_violations
CAND_3387c6b9e9,1.0,1_lipinski_violations
CAND_bf7d13d93c,1.0,no_major_descriptor_risk
CAND_677ee4400c,1.0,no_major_descriptor_risk
CAND_fcb1a6e5cd,1.0,no_major_descriptor_risk
CAND_0f275d7a86,1.0,no_major_descriptor_risk
CAND_d1a741f083,1.0,no_major_descriptor_risk
CAND_ad52fa42f5,1.0,no_major_descriptor_risk
CAND_36034b6100,1.0,no_major_descriptor_risk
CAND_75f1485cb9,1.0,no_major_descriptor_risk
CAND_327aeadc56,1.0,no_major_descriptor_risk
CAND_6a98ce34b7,1.0,no_major_descriptor_risk
CAND_314cdd1184,1.0,no_major_descriptor_risk
CAND_0a0e2b2dea,1.0,no_major_descriptor_risk
CAND_2b7a639e67,1.0,no_major_descriptor_risk
CAND_1bee5c40bc,1.0,no_major_descriptor_risk
CAND_7103ba42eb,1.0,no_major_descriptor_risk
CAND_433b7244a1,1.0,no_major_descriptor_risk
CAND_59c01524de,1.0,no_major_descriptor_risk
CAND_6ea2fc16a8,1.0,no_major_descriptor_risk
CAND_c039c3d1e6,1.0,no_major_descriptor_risk
CAND_89d433f85a,1.0,no_major_descriptor_risk
CAND_332473e181,1.0,no_major_descriptor_risk
CAND_995a7d9373,1.0,no_major_descriptor_risk
CAND_95b9b9b3bc,1.0,no_major_descriptor_risk
CAND_14bff5ed78,1.0,1_lipinski_violations
CAND_8f01a27ead,1.0,1_lipinski_violations
CAND_7a20d1ecf6,1.0,1_lipinski_violations
CAND_0c4c571dfb,1.0,1_lipinski_violations
CAND_7bb640e370,1.0,1_lipinski_violations
CAND_41d4e94ffe,1.0,1_lipinski_violations
CAND_5a97f362dc,1.0,1_lipinski_violations
CAND_77c6dea9a3,1.0,1_lipinski_violations
CAND_0ff829bf6a,1.0,1_lipinski_violations
CAND_0b27caaeee,1.0,1_lipinski_violations
CAND_3ff403a17c,1.0,no_major_descriptor_risk
CAND_7bc97f0fe0,1.0,no_major_descriptor_risk
CAND_3b3082de1a,1.0,no_major_descriptor_risk
CAND_8549297afc,1.0,no_major_descriptor_risk
CAND_08b54610ec,1.0,no_major_descriptor_risk
CAND_357e45b771,1.0,no_major_descriptor_risk
CAND_5b23445a2b,1.0,no_major_descriptor_risk
CAND_d67a9ef0b7,1.0,no_major_descriptor_risk
CAND_fb356d436b,1.0,no_major_descriptor_risk
CAND_f052a4028a,1.0,1_lipinski_violations;veber_fail
CAND_83acde3226,1.0,no_major_descriptor_risk
CAND_f7d1a45571,1.0,no_major_descriptor_risk
CAND_d766cd7f09,1.0,no_major_descriptor_risk
CAND_8be2ff7562,1.0,no_major_descriptor_risk
CAND_54dc84ab36,1.0,no_major_descriptor_risk
CAND_5eea81b5b7,1.0,no_major_descriptor_risk
CAND_37578faec4,1.0,no_major_descriptor_risk
CAND_fdbb3ef588,1.0,no_major_descriptor_risk
CAND_3cdfb620ec,1.0,no_major_descriptor_risk
CAND_7e977bd2d9,1.0,no_major_descriptor_risk
CAND_ef71159702,1.0,no_major_descriptor_risk
CAND_220efee5d2,1.0,no_major_descriptor_risk
CAND_3dd20a9d3d,1.0,no_major_descriptor_risk
CAND_85557e1e55,1.0,no_major_descriptor_risk
CAND_7a4b585420,1.0,no_major_descriptor_risk
CAND_8f136f2ddc,1.0,no_major_descriptor_risk
CAND_beee1ab454,1.0,no_major_descriptor_risk
CAND_f0ba60f802,1.0,no_major_descriptor_risk
CAND_6a1a769c80,1.0,no_major_descriptor_risk
CAND_3198f64aca,1.0,no_major_descriptor_risk
CAND_cdaa041666,1.0,1_lipinski_violations
CAND_762c696b6a,1.0,1_lipinski_violations
CAND_fa5360470f,1.0,1_lipinski_violations
CAND_983b987e74,1.0,1_lipinski_violations
CAND_ea2f170ec0,1.0,1_lipinski_violations
CAND_0cd234477b,1.0,1_lipinski_violations
CAND_62aafc3906,1.0,1_lipinski_violations
CAND_7c9873f395,1.0,1_lipinski_violations
CAND_338ba40b96,1.0,1_lipinski_violations
CAND_f9b10424da,1.0,1_lipinski_violations
CAND_6d8c4e0670,1.0,1_lipinski_violations
CAND_c6b87a5459,1.0,1_lipinski_violations
CAND_096c917f29,1.0,1_lipinski_violations
CAND_5b1f05f680,1.0,1_lipinski_violations
CAND_f6c25bac8b,1.0,1_lipinski_violations
CAND_957d598496,1.0,1_lipinski_violations
CAND_6d572e5a90,1.0,1_lipinski_violations
CAND_54069a7fda,1.0,1_lipinski_violations
CAND_cfa8e3a3fb,1.0,1_lipinski_violations
CAND_232be7b3f5,1.0,1_lipinski_violations
CAND_4e5f728889,1.0,1_lipinski_violations
CAND_daeec764e0,1.0,1_lipinski_violations
CAND_ca111dfb8a,1.0,1_lipinski_violations
CAND_5b5668aef9,1.0,no_major_descriptor_risk
CAND_d2d33754ea,1.0,1_lipinski_violations
CAND_0361d9f297,1.0,no_major_descriptor_risk
CAND_650318854f,1.0,no_major_descriptor_risk
CAND_59113e51a6,1.0,no_major_descriptor_risk
CAND_daa00fab24,1.0,no_major_descriptor_risk
CAND_7d818dbe03,0.9,2_lipinski_violations
CAND_04e4ade59e,1.0,2_lipinski_violations
CAND_0cd8e9760c,0.9,2_lipinski_violations
CAND_343b407a1b,1.0,2_lipinski_violations
CAND_1270d75c06,1.0,1_lipinski_violations
CAND_e7b52bc90f,1.0,1_lipinski_violations
CAND_34e877b6dc,1.0,1_lipinski_violations
CAND_03628395bc,1.0,1_lipinski_violations
CAND_2a54ce2c6a,1.0,1_lipinski_violations
CAND_f3eaa63a3b,1.0,1_lipinski_violations
CAND_27e50bf41c,1.0,no_major_descriptor_risk
CAND_e93e312e01,1.0,no_major_descriptor_risk
CAND_453ed8ccf4,1.0,1_lipinski_violations
CAND_78d7ba53ac,1.0,1_lipinski_violations
CAND_b57feba8b7,1.0,1_lipinski_violations
CAND_62b368d8ee,1.0,1_lipinski_violations
CAND_0a631f68b0,1.0,no_major_descriptor_risk
CAND_364526afef,1.0,no_major_descriptor_risk
CAND_82789a4503,1.0,1_lipinski_violations
CAND_0276da182f,1.0,1_lipinski_violations
CAND_a4a687e9cf,1.0,1_lipinski_violations
CAND_a451f95cf3,1.0,1_lipinski_violations
CAND_9a5372141f,1.0,1_lipinski_violations
CAND_5064c336a2,1.0,1_lipinski_violations
CAND_cf1b23f4e8,1.0,no_major_descriptor_risk
CAND_d93f8441dd,1.0,no_major_descriptor_risk
CAND_b2014637d9,1.0,no_major_descriptor_risk
CAND_0aca04f8ed,1.0,no_major_descriptor_risk
CAND_461a50c822,1.0,no_major_descriptor_risk
CAND_2815980031,1.0,1_lipinski_violations
CAND_bb3eaa2923,1.0,1_lipinski_violations
CAND_277ae498a0,1.0,1_lipinski_violations
CAND_b5dda6711b,1.0,1_lipinski_violations
CAND_214d2e0739,1.0,1_lipinski_violations
CAND_d7d853a027,1.0,1_lipinski_violations
CAND_a141f34cfb,1.0,1_lipinski_violations
CAND_e06b3aa9ce,1.0,1_lipinski_violations
CAND_a5b2278611,1.0,1_lipinski_violations
CAND_078422cf1a,1.0,1_lipinski_violations
CAND_8e66d2e406,1.0,1_lipinski_violations
CAND_3008494b20,1.0,1_lipinski_violations
CAND_6ec39fafb1,1.0,1_lipinski_violations
CAND_3055e7fec4,1.0,1_lipinski_violations
CAND_11b54f0ee4,1.0,1_lipinski_violations
CAND_344591ba3f,1.0,1_lipinski_violations
CAND_34b8f2ef56,1.0,1_lipinski_violations
CAND_2273967af0,1.0,1_lipinski_violations
CAND_ba6afc6e93,1.0,1_lipinski_violations
CAND_580425aff3,1.0,1_lipinski_violations
CAND_86bb07683b,1.0,1_lipinski_violations
CAND_1543b6a94a,1.0,1_lipinski_violations
CAND_c40c5c1307,1.0,no_major_descriptor_risk
CAND_c32dd7599c,1.0,no_major_descriptor_risk
CAND_73a0bf279e,1.0,no_major_descriptor_risk
CAND_5d297de22b,1.0,no_major_descriptor_risk
CAND_2517f84ca9,1.0,no_major_descriptor_risk
CAND_7f07bc29a6,1.0,no_major_descriptor_risk
CAND_13c0f71e8d,1.0,no_major_descriptor_risk
CAND_841a11ae6f,1.0,no_major_descriptor_risk
CAND_3174ca3e3a,1.0,no_major_descriptor_risk
CAND_f64b5720c1,1.0,no_major_descriptor_risk
CAND_9925454114,1.0,no_major_descriptor_risk
CAND_5db21a2329,1.0,no_major_descriptor_risk
CAND_8f6d2c8dd9,1.0,no_major_descriptor_risk
CAND_bed1bdf755,1.0,no_major_descriptor_risk
CAND_a2772fbae0,1.0,no_major_descriptor_risk
CAND_b1a044a1d9,1.0,no_major_descriptor_risk
CAND_003c9704c4,1.0,no_major_descriptor_risk
CAND_3f17d1878c,1.0,no_major_descriptor_risk
CAND_fc33aaf67a,1.0,no_major_descriptor_risk
CAND_7614798310,1.0,no_major_descriptor_risk
CAND_8878fcebf8,1.0,no_major_descriptor_risk
CAND_606515ef3c,1.0,no_major_descriptor_risk
CAND_0045212991,1.0,no_major_descriptor_risk
CAND_ab9d8f5979,1.0,1_lipinski_violations
CAND_451ce8f4b7,1.0,1_lipinski_violations
CAND_ebbcc1cf17,1.0,1_lipinski_violations
CAND_318ca2a071,1.0,1_lipinski_violations
CAND_35b54cf2d0,1.0,no_major_descriptor_risk
CAND_25ac157938,1.0,no_major_descriptor_risk
CAND_b805389aa8,1.0,no_major_descriptor_risk
CAND_147203ca8d,1.0,no_major_descriptor_risk
CAND_0305306792,1.0,no_major_descriptor_risk
CAND_e026c0b2f3,1.0,no_major_descriptor_risk
CAND_4b510e4daf,1.0,no_major_descriptor_risk
CAND_a90e872972,1.0,no_major_descriptor_risk
CAND_b5a0f72857,1.0,no_major_descriptor_risk
CAND_d6653c2749,1.0,no_major_descriptor_risk
CAND_d131159e2f,1.0,no_major_descriptor_risk
CAND_87eff56b42,1.0,no_major_descriptor_risk
CAND_96abac3e6a,1.0,2_lipinski_violations
CAND_6f079ece64,1.0,2_lipinski_violations
CAND_fe333ac6a8,1.0,no_major_descriptor_risk
CAND_213cf503b5,1.0,no_major_descriptor_risk
CAND_3485e67436,1.0,no_major_descriptor_risk
CAND_fbf4bb128b,1.0,no_major_descriptor_risk
CAND_e1f17be740,1.0,no_major_descriptor_risk
CAND_dfbb217b3d,1.0,no_major_descriptor_risk
CAND_96c39340e3,1.0,1_lipinski_violations;veber_fail
CAND_869cdd40b7,1.0,no_major_descriptor_risk
CAND_d336458ec5,1.0,1_lipinski_violations
CAND_333d8380cf,1.0,2_lipinski_violations
CAND_4f915c6504,1.0,2_lipinski_violations
CAND_39c81e9e0f,1.0,no_major_descriptor_risk
CAND_c388f94aff,1.0,no_major_descriptor_risk
CAND_b4c7a5bb49,1.0,no_major_descriptor_risk
CAND_f96188b540,1.0,1_lipinski_violations
CAND_43e4a741f4,1.0,no_major_descriptor_risk
CAND_b9a176210f,1.0,no_major_descriptor_risk
CAND_53002911bf,1.0,1_lipinski_violations
CAND_a68fc59c0b,1.0,no_major_descriptor_risk
CAND_a77e12c523,1.0,no_major_descriptor_risk
CAND_3375429b43,1.0,no_major_descriptor_risk
CAND_c6a5956286,1.0,no_major_descriptor_risk
CAND_0744ffa6d6,1.0,2_lipinski_violations
CAND_a27ff6bc5d,1.0,1_lipinski_violations
CAND_f7edbf02a9,1.0,1_lipinski_violations
CAND_389dcbbee6,1.0,no_major_descriptor_risk
CAND_ce1c094078,1.0,no_major_descriptor_risk
CAND_8a5973fafe,1.0,1_lipinski_violations
CAND_662c534536,1.0,no_major_descriptor_risk
CAND_bad567dc32,1.0,1_lipinski_violations
CAND_d5f31bb51e,1.0,1_lipinski_violations
CAND_0aa5884ea6,1.0,no_major_descriptor_risk
CAND_d5fceecf54,1.0,no_major_descriptor_risk
CAND_715358e1ce,1.0,no_major_descriptor_risk
CAND_d274cda64e,1.0,2_lipinski_violations
CAND_babe2f2c95,1.0,1_lipinski_violations
CAND_3d174f92b3,1.0,1_lipinski_violations
CAND_3a45dcc1e7,1.0,no_major_descriptor_risk
CAND_7a160da947,1.0,2_lipinski_violations
CAND_327736de45,1.0,1_lipinski_violations
CAND_d294af19d0,1.0,2_lipinski_violations
CAND_ad0bcbf04b,1.0,2_lipinski_violations
CAND_615ab09d64,1.0,1_lipinski_violations;veber_fail
CAND_f72e50e4e0,1.0,1_lipinski_violations;veber_fail
CAND_b5802acb04,1.0,no_major_descriptor_risk
CAND_0d5dfb2f8b,1.0,no_major_descriptor_risk
CAND_4729640931,1.0,no_major_descriptor_risk
CAND_34455eab88,1.0,no_major_descriptor_risk
CAND_e0583d4a2c,1.0,no_major_descriptor_risk
CAND_74f579f214,1.0,no_major_descriptor_risk
CAND_47521808b3,1.0,no_major_descriptor_risk
CAND_66dadee58f,1.0,no_major_descriptor_risk
CAND_a29bc33f75,1.0,no_major_descriptor_risk
CAND_7482bcc82c,1.0,no_major_descriptor_risk
CAND_1dc624d7d9,1.0,no_major_descriptor_risk
CAND_451d6a1f05,1.0,2_lipinski_violations
CAND_6492222717,1.0,no_major_descriptor_risk
CAND_86d9b8b7e9,1.0,no_major_descriptor_risk
CAND_6b3203d0fa,1.0,1_lipinski_violations
CAND_5625d67564,1.0,1_lipinski_violations
CAND_dcfe5cefe3,1.0,1_lipinski_violations
CAND_65678a9595,1.0,1_lipinski_violations
CAND_a0343ba4a4,1.0,1_lipinski_violations
CAND_f6f53842bd,1.0,1_lipinski_violations
CAND_6b24d7aab5,1.0,2_lipinski_violations
CAND_9e8be32a59,1.0,1_lipinski_violations
CAND_a64c6f59d5,1.0,1_lipinski_violations
CAND_b83d707b9a,1.0,2_lipinski_violations
CAND_fccdea07d6,1.0,1_lipinski_violations
CAND_47782f688b,1.0,2_lipinski_violations
CAND_21950a2730,1.0,1_lipinski_violations
CAND_bb30bb6066,1.0,1_lipinski_violations
CAND_df4b9dd3ac,1.0,2_lipinski_violations
CAND_a2a7fe8e90,1.0,2_lipinski_violations
CAND_8bffe34cec,1.0,2_lipinski_violations
CAND_918d65ad81,1.0,2_lipinski_violations
CAND_c512401d0b,1.0,2_lipinski_violations
CAND_61d7f4a4c5,1.0,no_major_descriptor_risk
CAND_fa2d656067,1.0,no_major_descriptor_risk
CAND_bb8bfba213,1.0,1_lipinski_violations
CAND_2118db7376,1.0,1_lipinski_violations
CAND_1dc3b1d199,1.0,1_lipinski_violations
CAND_6d0d10e531,1.0,1_lipinski_violations
CAND_ec7183ec99,1.0,1_lipinski_violations
CAND_bb7836aa4d,1.0,1_lipinski_violations
CAND_1258fa0495,1.0,1_lipinski_violations
CAND_4d1048b9bf,1.0,1_lipinski_violations
CAND_234cd80ace,1.0,1_lipinski_violations
CAND_e2eea9cf80,1.0,1_lipinski_violations
CAND_a40312a34a,1.0,1_lipinski_violations
CAND_9bcd026a3d,1.0,1_lipinski_violations
CAND_79f948044f,1.0,1_lipinski_violations
CAND_6d7115d3ed,1.0,1_lipinski_violations
CAND_b7395df940,1.0,2_lipinski_violations
CAND_f4df5baf09,1.0,1_lipinski_violations
CAND_25ebbdaef4,1.0,1_lipinski_violations
CAND_8f771a9dff,1.0,1_lipinski_violations
CAND_2ac36f7357,1.0,1_lipinski_violations
CAND_7e196925e5,1.0,1_lipinski_violations
CAND_9ce1009cea,1.0,1_lipinski_violations
CAND_3e3da6db7e,1.0,1_lipinski_violations
CAND_8c9a7334d6,1.0,no_major_descriptor_risk
CAND_e6f4c636b5,1.0,no_major_descriptor_risk
CAND_65a30b6e63,1.0,1_lipinski_violations
CAND_b12905a959,1.0,no_major_descriptor_risk
CAND_bf23571262,1.0,no_major_descriptor_risk
CAND_4406674328,1.0,no_major_descriptor_risk
CAND_c8388d2f09,1.0,no_major_descriptor_risk
CAND_2e134662b9,1.0,no_major_descriptor_risk
CAND_7e3567af23,1.0,no_major_descriptor_risk
CAND_7b3cbfd57d,1.0,no_major_descriptor_risk
CAND_1de0a5765f,1.0,no_major_descriptor_risk
CAND_db839af344,1.0,no_major_descriptor_risk
CAND_3ec42831ee,1.0,no_major_descriptor_risk
CAND_e20cf4e88d,1.0,no_major_descriptor_risk
CAND_5f08870b16,1.0,no_major_descriptor_risk
CAND_3b7d76d0b6,1.0,no_major_descriptor_risk
CAND_cad078200a,1.0,no_major_descriptor_risk
CAND_95ef58e852,1.0,no_major_descriptor_risk
CAND_6f6b881907,1.0,no_major_descriptor_risk
CAND_97a814278c,1.0,no_major_descriptor_risk
CAND_6bb9d4ea07,1.0,no_major_descriptor_risk
CAND_2bc2e5c531,1.0,no_major_descriptor_risk
CAND_d7c784f2dd,1.0,no_major_descriptor_risk
CAND_df0a4a465a,1.0,no_major_descriptor_risk
CAND_db29bddebf,1.0,no_major_descriptor_risk
CAND_37a3fa7f53,1.0,1_lipinski_violations
CAND_52774b9d8e,1.0,1_lipinski_violations
CAND_061fdf15a7,1.0,1_lipinski_violations
CAND_fa34d91d39,1.0,1_lipinski_violations
CAND_76e69e7e77,1.0,1_lipinski_violations
CAND_1d8812ca57,1.0,1_lipinski_violations
CAND_5bbedaabff,1.0,1_lipinski_violations
CAND_11876d3342,1.0,1_lipinski_violations
CAND_5e2b7c54f2,1.0,1_lipinski_violations
CAND_10f57a4cf0,1.0,1_lipinski_violations
CAND_23b7f2ccbc,1.0,1_lipinski_violations
CAND_b36bc74021,1.0,1_lipinski_violations
CAND_fb5a61d473,1.0,1_lipinski_violations
CAND_a564e0af24,1.0,1_lipinski_violations
CAND_f0ff503e31,0.9,2_lipinski_violations
CAND_4a2f3d6547,1.0,1_lipinski_violations
CAND_3a9eabfcf7,1.0,1_lipinski_violations
CAND_36b2bf4931,1.0,1_lipinski_violations
CAND_d42da17ca0,0.9,2_lipinski_violations
CAND_d5e7c9c24c,1.0,1_lipinski_violations
CAND_d47086646b,1.0,no_major_descriptor_risk
CAND_430af78a08,1.0,1_lipinski_violations
CAND_31c936b693,1.0,1_lipinski_violations
CAND_5dc0d87958,1.0,1_lipinski_violations
CAND_dd9a4bb0ee,1.0,1_lipinski_violations
CAND_bac43ea316,1.0,1_lipinski_violations
CAND_e24f8d481c,1.0,1_lipinski_violations
CAND_32b93ade69,1.0,no_major_descriptor_risk
CAND_36070f3e3d,1.0,2_lipinski_violations
CAND_e140d9ccde,1.0,no_major_descriptor_risk
CAND_83e7970dd3,1.0,2_lipinski_violations
CAND_6ffda73c1d,1.0,2_lipinski_violations
CAND_73d4c719e6,1.0,2_lipinski_violations
CAND_1a0cde7b34,1.0,2_lipinski_violations
CAND_8c88eb8b3c,1.0,2_lipinski_violations
CAND_138db4aa3b,1.0,no_major_descriptor_risk
CAND_d2e24d13a3,1.0,no_major_descriptor_risk
CAND_8b1107c328,1.0,no_major_descriptor_risk
CAND_c953315fec,1.0,no_major_descriptor_risk
CAND_ec14beee74,1.0,no_major_descriptor_risk
CAND_a9d1b7c75d,1.0,2_lipinski_violations
CAND_f3f1cd734c,1.0,2_lipinski_violations
CAND_feda32349e,1.0,2_lipinski_violations
CAND_d6c644cbc6,1.0,1_lipinski_violations
CAND_76cf30ec91,1.0,1_lipinski_violations
CAND_9a7f886962,1.0,1_lipinski_violations
CAND_8ac19b2d82,1.0,1_lipinski_violations
CAND_d2368caa84,1.0,1_lipinski_violations
CAND_8c5234201d,1.0,1_lipinski_violations
CAND_edd4ecebfb,1.0,1_lipinski_violations
CAND_fa9c3a890e,1.0,2_lipinski_violations
CAND_6e0dea6dce,1.0,2_lipinski_violations
CAND_7edf78567a,1.0,1_lipinski_violations
CAND_7e62661542,1.0,2_lipinski_violations
CAND_2aec60a7b3,1.0,2_lipinski_violations
CAND_17b7ae0ef0,1.0,2_lipinski_violations
CAND_e2301f0244,1.0,2_lipinski_violations
CAND_6c381c958d,1.0,2_lipinski_violations
CAND_96386adadd,1.0,2_lipinski_violations
CAND_d46f9faca0,1.0,2_lipinski_violations
CAND_84b23d19ac,1.0,2_lipinski_violations
CAND_da16c70739,1.0,1_lipinski_violations
CAND_c3cfa1549e,1.0,2_lipinski_violations
CAND_fa26006f52,1.0,2_lipinski_violations
CAND_e60b74fdbd,1.0,1_lipinski_violations
CAND_500a2333c5,1.0,2_lipinski_violations
CAND_99fd2e8661,1.0,1_lipinski_violations
CAND_edb1453ee7,1.0,2_lipinski_violations
CAND_d43c0dcf39,1.0,2_lipinski_violations
CAND_5adbe7afe6,1.0,1_lipinski_violations
CAND_8ebbd48a41,1.0,1_lipinski_violations
CAND_2184cb74e1,1.0,no_major_descriptor_risk
CAND_45b6e26c52,1.0,1_lipinski_violations
CAND_cbe9c8730f,1.0,no_major_descriptor_risk
CAND_d1aef04481,1.0,1_lipinski_violations
CAND_df127d6aee,1.0,1_lipinski_violations
CAND_45ee2562fd,1.0,2_lipinski_violations
CAND_89188c567f,1.0,2_lipinski_violations
CAND_479ae365c4,1.0,no_major_descriptor_risk
CAND_ed20d006ac,1.0,no_major_descriptor_risk
CAND_4cca09062a,1.0,1_lipinski_violations
CAND_daabc7b3cd,1.0,2_lipinski_violations;veber_fail
CAND_666c18d753,1.0,1_lipinski_violations
CAND_953b1eeaaf,1.0,1_lipinski_violations
CAND_627aeae374,1.0,1_lipinski_violations
CAND_97ac8f4dab,1.0,1_lipinski_violations
CAND_8948b554e2,1.0,1_lipinski_violations
CAND_a1b98b7358,1.0,1_lipinski_violations
CAND_2aa6875099,1.0,1_lipinski_violations
CAND_a587de627c,1.0,no_major_descriptor_risk
CAND_6a1cd35e01,1.0,1_lipinski_violations
CAND_2b6652d6c1,1.0,2_lipinski_violations
CAND_514e28b916,1.0,2_lipinski_violations
CAND_3fd6e950fa,1.0,2_lipinski_violations
CAND_28e879db76,1.0,2_lipinski_violations
CAND_825369e39e,1.0,2_lipinski_violations
CAND_7f5aca5067,1.0,2_lipinski_violations
CAND_52f023a68b,1.0,2_lipinski_violations
CAND_23e32edbb0,1.0,2_lipinski_violations
CAND_2527b8f77c,1.0,2_lipinski_violations
CAND_b275d54954,1.0,2_lipinski_violations
CAND_9d84e39f14,1.0,2_lipinski_violations
CAND_e1f628f61f,1.0,2_lipinski_violations
CAND_d54a29a137,1.0,2_lipinski_violations
CAND_92a78310bb,1.0,1_lipinski_violations
CAND_0e44abec49,1.0,no_major_descriptor_risk
CAND_684faf5c53,1.0,1_lipinski_violations
CAND_ff8228287e,1.0,1_lipinski_violations
CAND_0e0bef700a,1.0,1_lipinski_violations
CAND_093a50fb34,1.0,1_lipinski_violations
CAND_ae3b9736b8,1.0,1_lipinski_violations
CAND_864aef1749,1.0,1_lipinski_violations
