candidate_id,lipinski_violations,veber_pass,main_risk
CAND_39eda83b6f,1,True,1_lipinski_violations
CAND_2e4d4cbed4,2,True,2_lipinski_violations
CAND_47b2e08f94,1,True,1_lipinski_violations
CAND_f63a566d6c,1,True,1_lipinski_violations
CAND_f70d9f6a69,2,True,2_lipinski_violations
CAND_e197e670a4,1,True,1_lipinski_violations
CAND_364a8955ef,2,True,2_lipinski_violations
CAND_42ef214cc9,2,True,2_lipinski_violations
CAND_98b3899c4b,1,True,1_lipinski_violations
CAND_ce28cf96a3,2,True,2_lipinski_violations
CAND_8cb6443a8b,1,True,1_lipinski_violations
CAND_521c33c38d,2,True,2_lipinski_violations
CAND_0ab5339a6d,1,True,1_lipinski_violations
CAND_0333ed8a8b,1,True,1_lipinski_violations
CAND_60cf9ba1f3,1,True,1_lipinski_violations
CAND_302971769e,2,True,2_lipinski_violations
CAND_8b592e3aba,2,True,2_lipinski_violations
CAND_aabacef264,2,True,2_lipinski_violations
CAND_dc6edf12a2,1,True,1_lipinski_violations
CAND_9dcc4cdc87,2,True,2_lipinski_violations
CAND_7f43451372,1,True,1_lipinski_violations
CAND_80f455a86f,1,True,1_lipinski_violations
CAND_18e972e7cd,1,True,1_lipinski_violations
CAND_95a8d22e37,1,True,1_lipinski_violations
CAND_9038c9cd18,0,True,no_major_descriptor_risk
CAND_3c5255bd96,0,True,no_major_descriptor_risk
CAND_9ebb161851,0,True,no_major_descriptor_risk
CAND_8110817a69,0,True,no_major_descriptor_risk
CAND_b8a2ab6d5b,0,True,no_major_descriptor_risk
CAND_69c5850e03,2,True,2_lipinski_violations
CAND_84223f244d,1,True,1_lipinski_violations
CAND_b4099cc7e2,1,True,1_lipinski_violations
CAND_a14eb00f06,1,True,1_lipinski_violations
CAND_188e809eb3,1,True,1_lipinski_violations
CAND_b31dc5a253,0,True,no_major_descriptor_risk
CAND_c840b77876,0,True,no_major_descriptor_risk
CAND_bca41b61a7,1,False,1_lipinski_violations;veber_fail
CAND_a5fafdac53,1,False,1_lipinski_violations;veber_fail
CAND_1c72a3b9c8,1,False,1_lipinski_violations;veber_fail
CAND_bc1a9d3bdd,1,False,1_lipinski_violations;veber_fail
CAND_678b2b1a5c,1,False,1_lipinski_violations;veber_fail
CAND_0d554b9b6c,1,False,1_lipinski_violations;veber_fail
CAND_c96472066d,1,False,1_lipinski_violations;veber_fail
CAND_40f522616f,1,False,1_lipinski_violations;veber_fail
CAND_4fb31ff3d6,1,False,1_lipinski_violations;veber_fail
CAND_7547961503,1,False,1_lipinski_violations;veber_fail
CAND_17384b354b,1,False,1_lipinski_violations;veber_fail
CAND_7751428769,1,False,1_lipinski_violations;veber_fail
CAND_86afb13214,1,True,1_lipinski_violations
