candidate_id,source_generator,parent_mol_id,canonical_smiles,inchikey,valid_rdkit,unique_flag,novel_flag,mw,logp,tpsa,hbd,hba,rotatable_bonds,qed,sa_score,murcko_scaffold,max_ring_size,has_macrocycle_12_20,has_constrained_ring_8_11,passes_basic_filters,generation_notes
CAND_892f0a0b8a,selfies,JAK2_6f8843e888,C=NC=CC=CCCC1=CC=NC(NC=CC2=COPC3CCN(CC(N)=O)CC3C=C2)=NN1,BKXICPYKYKFNLJ-UHFFFAOYSA-N,True,True,True,481.541,2.7089,116.7,3,8,9,0.266,4.856,C1=CNN=C(NC=CC2=COPC3CCNCC3C=C2)N=C1,8,False,True,True,selfies_token_mutation
CAND_2d82a3112f,selfies,JAK2_6f8843e888,CNC=CC=CCC=CC=C1C=NC(Nc2ccc(C3CCN(CC(N)=O)CC3)cc2)=NN1,VUDBSBNNCPYCDY-UHFFFAOYSA-N,True,True,True,447.587,2.8277,107.14,4,7,9,0.4356,3.417,C=C1C=NC(Nc2ccc(C3CCNCC3)cc2)=NN1,6,False,False,True,selfies_token_mutation
CAND_8ada73d8e7,selfies,JAK2_6f8843e888,CN1CC=CC(c2ccc3cnc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn23)=C1S(C)(=O)=O,OUNZVRCFTXMEGA-UHFFFAOYSA-N,True,True,True,521.647,2.3524,125.93,2,8,7,0.4854,4.029,C1=CC(c2ccc3cnc(Nc4ccc(C5CCNCC5)cc4)nn23)=CNC1,6,False,False,True,selfies_token_mutation
CAND_bdbcf4400b,selfies,JAK2_6f8843e888,CS(=O)N(CO)c1cc2cc(c1)n1nc(Nc3ccc(C4CCN(CC(N)=O)CC4)cc3)nccccc21,RVCBFBOJSJJQEG-UHFFFAOYSA-N,True,True,True,533.658,2.9027,129.09,3,7,8,0.2971,4.97,c1ccc2c3cccc(c3)n2nc(Nc2ccc(C3CCNCC3)cc2)nc1,9,False,True,True,selfies_token_mutation
CAND_3b04a27187,selfies,JAK2_6f8843e888,ClCC=CNC1N=CC=CC=CCC=CC=CNC=NN=[SH]1,MAVQBTWVBQXEQK-UHFFFAOYSA-N,True,True,True,337.88,2.8003,61.14,3,5,3,0.5475,3.075,C1=CC=NC[SH]=NN=CNC=CC=CCC=C1,17,True,False,True,selfies_token_mutation
CAND_d7461075fe,selfies,JAK2_6f8843e888,CN(C=C1C=CC(C=c2ccc3nc(NC=C4C=CC(CC5CN(CC(N)=O)CC=N5)=C4)nn23)=C1)S(C)(=O)=O,BHHCHEZSIVCQEA-UHFFFAOYSA-N,True,True,True,546.657,0.9226,138.29,2,8,9,0.477,4.668,C=C1C=CC(C=c2ccc3nc(NC=C4C=CC(CC5CNCC=N5)=C4)nn23)=C1,6,False,False,True,selfies_token_mutation
CAND_cf512c1a59,selfies,JAK2_6f8843e888,CN(C=CC1=CC(C=CC2=CC=NC(NC=CC=C(C=CNS)C3CCN(CC(N)=O)CC3)=NN2)=C1)S(C)(=O)=O,WEGWAMNHVNBLIX-UHFFFAOYSA-N,True,True,True,584.772,1.8181,144.52,5,10,12,0.1739,4.554,C(C=CC1CCNCC1)=CNC1=NNC(C=CC2=CC=C2)=CC=N1,7,False,False,True,selfies_token_mutation
CAND_95aa521837,selfies,JAK2_6f8843e888,CC1=CC=C(Nc2ncc3ccc(C4=CC(N(C)S(C)(=O)=O)=CCC4)n3n2)C=CN=CCN(CC(N)=O)C1,XTPDCOWFLQIXGQ-UHFFFAOYSA-N,True,True,True,536.662,2.3093,138.29,2,8,7,0.5537,4.412,C1=CCCC(c2ccc3cnc(NC4=CC=CCNCC=NC=C4)nn23)=C1,11,False,True,True,selfies_token_mutation
CAND_e20a58fcca,selfies,JAK2_6f8843e888,CN(CN)CCC1C2=CC=C(Nc3ncc4ccc(-c5cccc(N(C)S(C)(=O)=O)c5)n4n3)C=CC1CO2,SLYUAATUDKNVTH-UHFFFAOYSA-N,True,True,True,535.674,3.0423,118.09,2,8,9,0.4017,5.357,C1=CC2COC(=CC=C1Nc1ncc3ccc(-c4ccccc4)n3n1)C2,8,False,True,True,selfies_token_mutation
CAND_e6133af127,selfies,JAK2_6f8843e888,CS(=O)(=O)SN1C=CC=C(C=CC=CC=NCCl)C1,HGTFTTFRNJHEMU-UHFFFAOYSA-N,True,True,True,318.851,2.7294,49.74,0,5,6,0.1886,2.0,C1=CCNC=C1,6,False,False,True,selfies_token_mutation
CAND_bf67072403,selfies,JAK2_6f8843e888,CCCN(CCC1=CC=CC2N=CC=CC3=CCC(=CC=CNC)N3N=C12)CC(N)=O,DYORSHYNWZXDLO-UHFFFAOYSA-N,True,True,True,420.561,2.6418,86.32,2,6,9,0.6004,4.017,C=C1CC=C2C=CC=NC3C=CC=CC3=NN12,9,False,True,True,selfies_token_mutation
CAND_36309cbbbd,selfies,JAK2_6f8843e888,CSC12C=CC=CC=NC(NC3=CC=CP4CCCN(CC(N)=O)C4C=C3NN)=C1N(C=O)C=CC=C2,VPNZRJUEOAOGHL-UHFFFAOYSA-N,True,True,True,537.63,2.343,129.08,4,8,7,0.1698,5.167,C1=CC=NC(NC2=CC=CP3CCCNC3C=C2)=C2NC=CC=CC2C=C1,9,False,True,True,selfies_token_mutation
CAND_8cb2979ad0,selfies,JAK2_e1ad5dee43,NS(=O)(=O)C=CC(Cl)=CNC1=Nc2ccncc2CC(=O)NC2=CC21,JDGBPMJYIWHMJW-UHFFFAOYSA-N,True,True,True,379.829,0.7696,126.54,3,6,3,0.6684,3.041,O=C1Cc2cnccc2N=CC2C=C2N1,9,False,True,True,selfies_token_mutation
CAND_e1abfebd36,selfies,JAK2_e1ad5dee43,NS(=O)(=O)Sc1cc(Cl)c(Nc2nc3ccncc3c3c(=O)[nH]ccc23)c(Cl)c1,MVDUCDSQPHCBGS-UHFFFAOYSA-N,True,True,True,468.347,3.8173,130.83,3,7,4,0.3066,3.157,O=c1[nH]ccc2c(Nc3ccccc3)nc3ccncc3c12,6,False,False,True,selfies_token_mutation
CAND_8584dc54b3,selfies,JAK2_e1ad5dee43,O=C1C=CCC=C1c1cnccc1N=CNC1=C(Cl)C=CS(=O)(=O)NC=C1Cl,CDSKUDPNFDZZBH-UHFFFAOYSA-N,True,True,True,437.308,3.2207,100.52,2,5,4,0.5567,3.235,O=C1C=CCC=C1c1cnccc1N=CNC1=CC=CS(=O)(=O)NC=C1,8,False,True,True,selfies_token_mutation
CAND_84c5759bee,selfies,JAK2_e1ad5dee43,NS(=O)C(=O)c1cc(Cl)c(Nc2nc3ccncc3c3c(=O)[nH]ccc23)c(Cl)c1,SUCYPFHCZVIUEO-UHFFFAOYSA-N,True,True,True,448.291,3.2843,130.83,3,6,3,0.4125,3.171,O=c1[nH]ccc2c(Nc3ccccc3)nc3ccncc3c12,6,False,False,True,selfies_token_mutation
CAND_d66195d460,selfies,JAK2_e1ad5dee43,NS(=O)(=O)C=C1C=C(Cl)C(NC2=Nc3ccncc3CC(=O)NC=CC2O)=C1Cl,OFULJMQPZXECLP-UHFFFAOYSA-N,True,True,True,456.311,1.0072,146.77,4,7,2,0.5224,3.341,C=C1C=CC(NC2=Nc3ccncc3CC(=O)NC=CC2)=C1,10,False,True,True,selfies_token_mutation
CAND_61a13aa5a3,selfies,JAK2_e1ad5dee43,CC(CC1=CNN=CC1=CN=CNC=C(Cl)C=CS(N)(=O)=O)ONC=CCN,OPORPWZDIZTTPH-UHFFFAOYSA-N,True,True,True,429.934,0.6157,156.22,5,8,11,0.1393,3.319,C=C1C=CNN=C1,6,False,False,True,selfies_token_mutation
CAND_02d78109d0,selfies,JAK2_e1ad5dee43,NS(=O)(=O)C=CC(Cl)=C(CNCCl)N1C=Nc2ccncc2CC(=O)C=CC1,WINHUDGUTZOBPS-UHFFFAOYSA-N,True,True,True,444.344,1.7633,117.75,2,7,6,0.3924,3.274,O=C1C=CCNC=Nc2ccncc2C1,10,False,True,True,selfies_token_mutation
CAND_cc393e6d14,selfies,JAK2_e1ad5dee43,O=S1(=O)C=CC(Cl)=C(NC=NC=C2C=NC=CO2)C(Cl)=CN1,JVGIXQWKNRMYCX-UHFFFAOYSA-N,True,True,True,361.21,1.9952,92.15,2,5,3,0.5941,2.437,O=S1(=O)C=CC=C(NC=NC=C2C=NC=CO2)C=CN1,8,False,True,True,selfies_token_mutation
CAND_ce51ba69e3,selfies,JAK2_e1ad5dee43,NS(=O)(=O)C=CC(Cl)=C(Nc1nc2ccncc2c2c(=O)[nH]ccc12)C(F)Cl,BQYTWLQWXCXGKB-UHFFFAOYSA-N,True,True,True,444.275,2.6702,130.83,3,6,5,0.3152,3.149,O=c1[nH]ccc2cnc3ccncc3c12,6,False,False,True,selfies_token_mutation
CAND_6c76b542f8,selfies,JAK2_e1ad5dee43,N[SH]1(=O)CC=C(Cl)C(Nc2nc3ccncc3c3c(=O)[nH]ccc23)=C(Cl)C1,WEMTZMAALLPMGB-UHFFFAOYSA-N,True,True,True,424.313,2.3603,113.76,4,5,2,0.3727,2.663,O=c1[nH]ccc2c(NC3=CCS(=O)CC=C3)nc3ccncc3c12,7,False,False,True,selfies_token_mutation
CAND_436049ba6f,selfies,JAK2_6d4bc95598,COc1ccccc1C=C=CC=NC(=NN)NC=CC1C=C=CC2CN(C)CCN2NO1,STZAWXYFEWXYGB-UHFFFAOYSA-N,True,True,True,435.532,1.413,99.74,3,7,5,0.2114,3.85,N=C(N=CC=C=Cc1ccccc1)NC=CC1C=C=CC2CNCCN2NO1,8,False,True,True,selfies_token_mutation
CAND_b681ee447e,selfies,JAK2_6d4bc95598,CN1CCN(C(C=CN)=CC=NC2N=CC=C(C=Cc3ccccc3NO)N2)CC1,BVYYJFKUCSBQRD-UHFFFAOYSA-N,True,True,True,407.522,2.0169,101.51,4,8,7,0.3134,3.195,C(=CN1CCNCC1)C=NC1N=CC=C(C=Cc2ccccc2)N1,6,False,False,True,selfies_token_mutation
CAND_daa71d20f5,selfies,JAK2_6d4bc95598,COc1ccccc1C=C1C=CC2C=NC(Nc3ccc(N4CCN(C)CN4)cc3)=NN12,UKDRDFNDHLCXNE-UHFFFAOYSA-N,True,True,True,429.528,2.9579,67.73,2,8,4,0.7791,3.392,C1=CC2C=NC(Nc3ccc(N4CCNCN4)cc3)=NN2C1=Cc1ccccc1,6,False,False,True,selfies_token_mutation
CAND_f29733c56b,selfies,JAK2_6d4bc95598,COc1ccccc1C=c1ccc2n1C(NC=C1C=C(NC3CNCCCC3C)C1=N)N=2,ZLPXTBMAHIEEAR-UHFFFAOYSA-N,True,True,True,430.556,1.7833,86.46,4,6,6,0.5629,4.148,N=C1C(=CNC2N=c3ccc(=Cc4ccccc4)n32)C=C1NC1CCCCNC1,7,False,False,True,selfies_token_mutation
CAND_f45b75400d,selfies,JAK2_6d4bc95598,COc1ccccc1-c1ccccnc(Nc2ccc(N3CCN(C)CC3)cc2)n[nH]1,KWLNFOLYJQBTLJ-UHFFFAOYSA-N,True,True,True,416.529,4.1001,69.31,2,6,5,0.6527,3.495,c1ccc(-c2ccccnc(Nc3ccc(N4CCNCC4)cc3)n[nH]2)cc1,9,False,True,True,selfies_token_mutation
CAND_d5653d80c6,selfies,JAK2_6d4bc95598,CN1CCN(c2ccc(NC34COc5c(cccc53)C=CC=CC=N4)cc2)CC1,OVZWVIVXWYMVPA-UHFFFAOYSA-N,True,True,True,386.499,3.7495,40.1,1,5,3,0.8722,3.528,C1=CC=NC2(Nc3ccc(N4CCNCC4)cc3)COc3c(cccc32)C=C1,10,False,True,True,selfies_token_mutation
CAND_b54831aa81,selfies,JAK2_6d4bc95598,COc1ccccc1C=CC1=CC=NC(n2cccc(CCN(C)CSC)c2=N)N1,YVGOXALZMHEGTB-UHFFFAOYSA-N,True,True,True,423.586,3.4984,65.64,2,6,9,0.6061,3.534,N=c1ccccn1C1N=CC=C(C=Cc2ccccc2)N1,6,False,False,True,selfies_token_mutation
CAND_962ca21bbb,selfies,JAK2_6d4bc95598,ClC=CC=CNC1NN2COc3c(cccc32)C=CC=CCS1,OIFPEPKKYFXDCZ-UHFFFAOYSA-N,True,True,True,347.871,3.8031,36.53,2,5,3,0.8132,3.575,C1=CCSCNN2COc3c(cccc32)C=C1,12,True,False,True,selfies_token_mutation
CAND_b11c9f0778,selfies,JAK2_6d4bc95598,C=NOc1ccccc1-c1ccc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nn12,IMVAMCWYGAIKII-UHFFFAOYSA-N,True,True,True,427.512,3.8861,70.29,1,7,6,0.3719,3.381,c1ccc(-c2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nn23)cc1,6,False,False,True,selfies_token_mutation
CAND_f36df41b19,selfies,JAK2_6d4bc95598,COc1ccccc1-c1ccc2cnc(n[nH]1)Nc1ccc(cc1)NCCN(C)CC2,XOYHAEBKXRGKEH-UHFFFAOYSA-N,True,True,True,416.529,4.2481,78.1,3,6,2,0.5798,4.02,c1ccc(-c2ccc3cnc(n[nH]2)Nc2ccc(cc2)NCCNCC3)cc1,15,True,False,True,selfies_token_mutation
CAND_723862eda4,selfies,JAK2_6d4bc95598,C1=CC=NC(NC2=CC=CN3CCNCCC3C=C2)COc2ccccc2C=C1,ROCUUPMPFCRKHV-UHFFFAOYSA-N,True,True,True,388.515,3.2662,48.89,2,5,2,0.8165,3.464,C1=CC=NC(NC2=CC=CN3CCNCCC3C=C2)COc2ccccc2C=C1,11,False,True,True,selfies_token_mutation
CAND_1844a5e7cb,selfies,JAK2_6d4bc95598,COC=CC=CC=C(C)C=C1C=NC(Nc2ccc(N3CCN(C)CC3)cc2)=NN1,KNECDWUITMJUFD-UHFFFAOYSA-N,True,True,True,406.534,3.3418,64.49,2,7,6,0.5604,2.814,C=C1C=NC(Nc2ccc(N3CCNCC3)cc2)=NN1,6,False,False,True,selfies_token_mutation
CAND_1976dc1ded,selfies,JAK2_b891e0a2ae,CCOCCNC(=O)c1cccn(C2CC=CN(C=Cc3ccccc3OC)N2)c1=N,SGIRHYBAQRTJDF-UHFFFAOYSA-N,True,True,True,423.517,2.636,91.61,3,6,9,0.5396,3.533,N=c1ccccn1C1CC=CN(C=Cc2ccccc2)N1,6,False,False,True,selfies_token_mutation
CAND_b7f89eaaeb,selfies,JAK2_b891e0a2ae,COc1cc2ccc1C=C1C=CC=NC(NC=CC=C(C=O)C1=N)N2,KLMMHFRKXCQXAT-UHFFFAOYSA-N,True,True,True,334.379,2.6767,86.57,3,6,2,0.7259,3.7,N=C1C=CC=CNC2N=CC=CC1=Cc1ccc(cc1)N2,12,True,False,True,selfies_token_mutation
CAND_7d74780f2a,selfies,JAK2_b891e0a2ae,CNC(C=O)=CC=CNC1=C=NN2C(=CC=CC=CC=N1)C=CC2OC,WFHJARMKUREXBB-UHFFFAOYSA-N,True,True,True,351.41,1.743,78.32,2,7,6,0.433,3.708,C1=CN=CC=CC=CC=C2C=CCN2N=1,12,True,False,True,selfies_token_mutation
CAND_f2c45e07fa,selfies,JAK2_b891e0a2ae,CC1C=C2C=CC=CC=NC(N=CC=C(C=C=C=NN)C(=O)N3CCOCC3)=C2O1,BSUGOHLDMRIXKV-UHFFFAOYSA-N,True,True,True,405.458,1.8081,101.87,1,7,4,0.1924,3.308,O=C(C=CC=NC1=C2OCC=C2C=CC=CC=N1)N1CCOCC1,9,False,True,True,selfies_token_mutation
CAND_62c3a47470,selfies,JAK2_b891e0a2ae,COc1ccccc1C1=C[SH]=C2C=NC(Nc3ccc(C(=O)N4CCOCC4)cc3)=NN12,GJEPJVQWLCUNGR-UHFFFAOYSA-N,True,True,True,449.536,2.8445,78.76,2,7,4,0.5545,3.253,O=C(c1ccc(NC2=NN3C(c4ccccc4)=C[SH]=C3C=N2)cc1)N1CCOCC1,6,False,False,True,selfies_token_mutation
CAND_94975a67a5,selfies,JAK2_b891e0a2ae,COC1=CCSC=C1c1ccc2cnc(NC3=CC=C(C=O)N4CCOCC4C=C3)nn12,QUQKIOIYGINMST-UHFFFAOYSA-N,True,True,True,449.536,2.9965,80.99,1,8,5,0.6982,4.128,C1=CN2CCOCC2C=CC(Nc2ncc3ccc(C4=CSCC=C4)n3n2)=C1,8,False,True,True,selfies_token_mutation
CAND_6ef33d2db1,selfies,JAK2_b891e0a2ae,COc1ccccc1C=CC1=CC=NC(NC=CC2C=CC3COCCN3C(=O)N=CC2)=NN1,DUSDRMOBAQQBHQ-UHFFFAOYSA-N,True,True,True,460.538,3.1083,99.91,2,7,5,0.658,4.239,O=C1N=CCC(C=CNC2=NNC(C=Cc3ccccc3)=CC=N2)C=CC2COCCN12,9,False,True,True,selfies_token_mutation
CAND_146ee69953,selfies,JAK2_b891e0a2ae,COc1ccccc1C=C1C=CC=NC(NC=C2C=CC(CC(=O)N3CCOCC3)=C2)=NN1,FITLEEZOHZDBBN-UHFFFAOYSA-N,True,True,True,445.523,2.7559,87.55,2,7,5,0.7279,3.656,O=C(CC1=CC(=CNC2=NNC(=Cc3ccccc3)C=CC=N2)C=C1)N1CCOCC1,8,False,True,True,selfies_token_mutation
CAND_39f7040853,selfies,JAK2_b891e0a2ae,COC=NCC=c1ccc2n1C(N=CC=C(C=CN)C(=O)N1CCOCC1)N=CC=2,CISWPEKVRYRWTO-UHFFFAOYSA-N,True,True,True,410.478,-0.4073,106.8,1,7,7,0.2855,3.211,C=c1ccc2n1C(N=CC=CC(=O)N1CCOCC1)N=CC=2,6,False,False,True,selfies_token_mutation
CAND_38772660c0,selfies,JAK2_b891e0a2ae,CCCOCNC(=O)c1cccn(C2N=CC=C(C=Cc3ccccc3OC)N2)c1=N,PUDKGNPQNULUHU-UHFFFAOYSA-N,True,True,True,421.501,2.8175,100.73,3,6,9,0.4281,3.522,N=c1ccccn1C1N=CC=C(C=Cc2ccccc2)N1,6,False,False,True,selfies_token_mutation
CAND_dd3a7cbff4,selfies,JAK2_69019d0e87,O=c1[nH]cnc2c3[nH]c(-c4c(F)cccc4Cl)nc3c3ccc(F)cc3c12,CMRFFSGFFCOVJU-UHFFFAOYSA-N,True,True,True,382.757,4.5512,74.43,2,3,1,0.4175,2.507,O=c1[nH]cnc2c3[nH]c(-c4ccccc4)nc3c3ccccc3c12,6,False,False,True,selfies_token_mutation
CAND_ac0bf2a6d4,selfies,JAK2_69019d0e87,CC1=CC2(NC=Cc3c(NC=O)cc4cc(F)ccc4c32)C(Cl)=CC1,UXURUPLNPOMFFV-UHFFFAOYSA-N,True,True,True,354.812,4.7891,41.13,2,2,2,0.6011,2.527,C1=CC2(C=CC1)NC=Cc1ccc3ccccc3c12,6,False,False,True,selfies_token_mutation
CAND_aa54f839ab,selfies,JAK2_69019d0e87,O=CNC=CC1=c2[nH]c(-c3c(F)cccc3Cl)nc2=CC=CC(F)=CCS1,WOBKWIQFRCBYJV-UHFFFAOYSA-N,True,True,True,405.857,3.174,57.78,2,3,4,0.7681,3.06,C1=CC=c2nc(-c3ccccc3)[nH]c2=CSCC=C1,10,False,True,True,selfies_token_mutation
CAND_ec89e4f93e,selfies,JAK2_69019d0e87,C=c1cc(F)ccc1=c1nc(-c2c(F)cccc2Cl)[nH]c1=C=CNC=O,GMBXSMOSHJFWQG-UHFFFAOYSA-N,True,True,True,371.774,2.3447,57.78,2,2,3,0.6943,2.246,C=c1ccccc1=c1nc(-c2ccccc2)[nH]c1=C,6,False,False,True,selfies_token_mutation
CAND_a18fae3685,selfies,JAK2_69019d0e87,CC1C=CC=c2nc(-c3c(F)cccc3Cl)[nH]c2=CC=C(NC=O)C1,MAYXSHVJSVUNIF-UHFFFAOYSA-N,True,True,True,357.816,2.6561,57.78,2,2,3,0.8297,2.918,C1=CCCC=CC=c2[nH]c(-c3ccccc3)nc2=C1,10,False,True,True,selfies_token_mutation
CAND_cc645ecf5d,selfies,JAK2_69019d0e87,O=CNC=CC=c1[nH]c(-c2c(F)cccc2Cl)nc1=C1C=C2C=C1C=C2F,HLAILFAXYXNDSM-UHFFFAOYSA-N,True,True,True,383.785,2.7935,57.78,2,2,4,0.7976,2.688,C=c1[nH]c(-c2ccccc2)nc1=C1C=C2C=CC1=C2,6,False,False,True,selfies_token_mutation
CAND_2d74ef7763,selfies,JAK2_69019d0e87,NC=CC=CC(F)=CC(Cl)NC=CC=CNC=O,SHCJQAFULNRKLM-UHFFFAOYSA-N,True,True,True,271.723,1.7963,67.15,3,3,8,0.2729,2.25,,0,False,False,True,selfies_token_mutation
CAND_f327edc232,selfies,JAK2_69019d0e87,Nc1cccc(F)c1-c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,QRVFOBKIXVWNCV-UHFFFAOYSA-N,True,True,True,362.339,4.085,87.56,3,3,1,0.31,2.394,O=c1[nH]ccc2c3[nH]c(-c4ccccc4)nc3c3ccccc3c12,6,False,False,True,selfies_token_mutation
CAND_a135a966b9,selfies,JAK2_69019d0e87,C=COC=CC(F)=CC(Cl)NC=CC=CNC=O,HFCSYRDOQRTVJK-UHFFFAOYSA-N,True,True,True,272.707,2.4415,50.36,2,3,9,0.2228,2.375,,0,False,False,True,selfies_token_mutation
CAND_fb4e8ff7f4,selfies,JAK2_69019d0e87,O=CNC=C1C=CNC2(C=C(F)C=CC2Cl)C1=C1C=C2C=C1C=C2F,SFQHALWHPXUGND-UHFFFAOYSA-N,True,True,True,358.775,3.5326,41.13,2,2,2,0.5854,2.799,C=C1C=CNC2(C=CC=CC2)C1=C1C=C2C=CC1=C2,6,False,False,True,selfies_token_mutation
CAND_bc94024b31,selfies,JAK2_69019d0e87,C=Nc1c(=O)[nH]cccc2[nH]c(-c3c(Cl)ccnc3F)nc2c2ccc(F)cc12,OXIICCOLABLONM-UHFFFAOYSA-N,True,True,True,411.799,4.8545,86.79,2,4,2,0.3647,3.093,O=c1cc2ccccc2c2nc(-c3cccnc3)[nH]c2ccc[nH]1,10,False,True,True,selfies_token_mutation
CAND_83fc16f7dd,selfies,JAK2_e6b69b948a,O=CNC=C1C=C2C=NC=CN2C(Nc2c(Cl)cc(C(O)C(F)F)cc2Cl)=C1,FRSYMSQSMPTIKI-UHFFFAOYSA-N,True,True,True,427.238,3.9302,76.96,3,5,6,0.6018,3.179,C=C1C=C2C=NC=CN2C(Nc2ccccc2)=C1,6,False,False,True,selfies_token_mutation
CAND_973c4f8fdf,selfies,JAK2_e6b69b948a,O=CNC=CC=C(Cl)NC=C(Cl)C=C=NC(O)C(F)F,OWIKCDKBDQNZDX-UHFFFAOYSA-N,True,True,True,326.13,1.8055,73.72,3,4,8,0.2756,2.25,,0,False,False,True,selfies_token_mutation
CAND_5ac5ceef35,selfies,JAK2_e6b69b948a,O=CNC=C1C=C2C=NC=CC2C(NC2=C(Cl)C=C(CCOC(F)F)C2Cl)=C1,IVGIUWDACHKXQD-UHFFFAOYSA-N,True,True,True,428.266,3.8712,62.72,2,4,8,0.456,3.685,C=C1C=C2C=NC=CC2C(NC2=CC=CC2)=C1,6,False,False,True,selfies_token_mutation
CAND_e15f64d9ad,selfies,JAK2_e6b69b948a,O=CNC=C1C=C(Nc2c(Cl)cc(C(O)C(F)F)cc2Cl)N=CC=CN=CC1,JIFOICWYFGTDBU-UHFFFAOYSA-N,True,True,True,429.254,4.2341,86.08,3,5,6,0.5919,3.44,C=C1C=C(Nc2ccccc2)N=CC=CN=CC1,10,False,True,True,selfies_token_mutation
CAND_6da3458816,selfies,JAK2_e6b69b948a,O=CNNC=CC1=C(NC=C(Cl)C=C(C=CNCl)C(O)C(F)F)C2C=CN=CC2=C1,KIBBSMOFLKBYDI-UHFFFAOYSA-N,True,True,True,458.296,2.6384,97.78,5,6,11,0.1079,3.977,C1=CC2C=CN=CC2=C1,6,False,False,True,selfies_token_mutation
CAND_8a01aa4ffc,selfies,JAK2_e6b69b948a,C=C1C=NC=CC1=NC(=CC=CNC=O)NC=C(Cl)C=C(C=CCl)OCOC(F)F,CTZLKMJCDXWCGW-UHFFFAOYSA-N,True,True,True,459.28,4.2023,84.31,2,6,12,0.1984,3.357,C=C1C=NC=CC1=N,6,False,False,True,selfies_token_mutation
CAND_3ba88cf515,selfies,JAK2_e6b69b948a,CC(F)C(O)C1=CC(Cl)=CN(C2=CC=C(NC=O)C=C3C=NC=CC32)C1Cl,RLQTUICODLPZHW-UHFFFAOYSA-N,True,True,True,410.276,3.2605,64.93,2,4,5,0.4156,3.71,C1=CC=C(N2C=CC=CC2)C2C=CN=CC2=C1,7,False,False,True,selfies_token_mutation
CAND_9adbefbda4,selfies,JAK2_e6b69b948a,CC(F)C(O)C1=CC(Cl)=CN(C2=c3ccncc3=C3CNC3=CO2)C1Cl,FPXQDTIKWDQQSY-UHFFFAOYSA-N,True,True,True,396.249,1.3788,57.62,2,5,3,0.5975,3.382,C1=CCN(C2=c3ccncc3=C3CNC3=CO2)C=C1,7,False,False,True,selfies_token_mutation
CAND_09a8be36ed,selfies,JAK2_e6b69b948a,NC(C1=CC(Cl)C(=CC=CNC=O)NCC(Cl)=C1)C(F)F,DWXQMPLRVVLBAN-UHFFFAOYSA-N,True,True,True,338.185,1.9821,67.15,3,3,5,0.5305,2.875,C=C1CC=CC=CCN1,8,False,True,True,selfies_token_mutation
CAND_94c5db3f6e,selfies,JAK2_e6b69b948a,O=C1C=C2CONC=C2C(OC=C(Cl)C=CCOC(F)F)=CC=CN1,IUGDTGKPXGBMQU-UHFFFAOYSA-N,True,True,True,372.755,2.7511,68.82,2,5,6,0.554,2.876,O=C1C=C2CONC=C2C=CC=CN1,9,False,True,True,selfies_token_mutation
CAND_220ce7b9ab,selfies,JAK2_6c55e74feb,COC=CC1NCN=Cc2ccc(-c3ccccc3)n2NS#CCC(OC)=C1OC,SGJKGTWUFIHCAG-UHFFFAOYSA-N,True,True,True,426.542,3.7088,69.04,2,6,5,0.5636,4.25,C1#SNn2c(ccc2-c2ccccc2)C=NCNCC=CC1,13,True,False,True,selfies_token_mutation
CAND_b230549669,selfies,JAK2_6c55e74feb,COC=CC(=CC(=COC)OC)N1CN=C2C=CC=C(C=CC=CF)N2N1,AHJFMYWBGAOVOB-UHFFFAOYSA-N,True,True,True,374.416,3.0509,58.56,1,7,8,0.5206,2.636,C1=CC2=NCNNN2C=C1,6,False,False,True,selfies_token_mutation
CAND_2db098539b,selfies,JAK2_6c55e74feb,COc1cc(Nc2ncc3ccc(-c4ccccc4)n3n2)cc(SC)c1OC,QBQIBHOHTXXNOG-UHFFFAOYSA-N,True,True,True,392.484,4.879,60.68,1,6,6,0.4721,2.986,c1ccc(Nc2ncc3ccc(-c4ccccc4)n3n2)cc1,6,False,False,True,selfies_token_mutation
CAND_fcd1b77bb2,selfies,JAK2_6c55e74feb,NC1=CC=C=CC1=CC1=CC=CC=NCNc2coc1c2,OAWNNUHKOHESSV-UHFFFAOYSA-N,True,True,True,277.327,3.1669,63.55,2,4,1,0.7749,2.375,C1=CC=CC(=CC2=CC=CC=NCNc3coc2c3)C=1,11,False,True,True,selfies_token_mutation
CAND_91bdb3b904,selfies,JAK2_6c55e74feb,CNOC=CC(=CCC=COC)Nc1ncc2ccc(-c3ccccc3)n2n1,JAMGMFCTVBOUQJ-UHFFFAOYSA-N,True,True,True,377.448,3.907,72.71,2,6,9,0.3347,3.027,c1ccc(-c2ccc3cncnn23)cc1,6,False,False,True,selfies_token_mutation
CAND_1c0791d79a,selfies,JAK2_6c55e74feb,COC=CCNc1ncc2ccc(-c3ccccc3)n2n1,MFVUCSCKYWHLNM-UHFFFAOYSA-N,True,True,True,280.331,2.9683,51.45,1,4,5,0.73,2.375,c1ccc(-c2ccc3cncnn23)cc1,6,False,False,True,selfies_token_mutation
