epoch,train_loss,val_loss,train_f1,val_f1,val_precision,val_recall
50,0.9811824560165405,1.0132155418395996,0.199517,0.203312,0.113159,1.0
51,0.9847926497459412,1.0128051042556763,0.198795,0.203312,0.113159,1.0
52,0.9812889695167542,1.012399673461914,0.199002,0.203312,0.113159,1.0
53,0.9793052077293396,1.012000560760498,0.199701,0.203312,0.113159,1.0
54,0.9775036573410034,1.0116088390350342,0.201016,0.203312,0.113159,1.0
55,0.9780068397521973,1.0112248659133911,0.200607,0.203312,0.113159,1.0
56,0.9789525866508484,1.0108485221862793,0.199372,0.203312,0.113159,1.0
57,0.9796168804168701,1.0104799270629883,0.199204,0.203312,0.113159,1.0
58,0.9779603481292725,1.010118842124939,0.199707,0.203312,0.113159,1.0
59,0.977226197719574,1.0097652673721313,0.199683,0.203312,0.113159,1.0
60,0.9760212898254395,1.0094189643859863,0.199555,0.203312,0.113159,1.0
61,0.9783703684806824,1.0090794563293457,0.199722,0.206179,0.121367,0.684536
62,0.9778390526771545,1.008745789527893,0.199172,0.206179,0.121367,0.684536
63,0.9761918783187866,1.0084168910980225,0.199455,0.206179,0.121367,0.684536
64,0.9780350923538208,1.0080924034118652,0.199117,0.203312,0.113159,1.0
65,0.9746056795120239,1.0077717304229736,0.199785,0.203312,0.113159,1.0
66,0.9729292392730713,1.0074529647827148,0.200352,0.203312,0.113159,1.0
67,0.9735533595085144,1.007136583328247,0.199952,0.203312,0.113159,1.0
68,0.9747653007507324,1.006823182106018,0.19992,0.203312,0.113159,1.0
69,0.972110390663147,1.0065120458602905,0.200616,0.203312,0.113159,1.0
70,0.9748046398162842,1.0062049627304077,0.200172,0.203312,0.113159,1.0
71,0.9730011224746704,1.0059009790420532,0.199374,0.203312,0.113159,1.0
72,0.9714613556861877,1.0056005716323853,0.20015,0.203312,0.113159,1.0
73,0.9734163880348206,1.0053049325942993,0.200025,0.203312,0.113159,1.0
74,0.9721786975860596,1.0050147771835327,0.199672,0.203312,0.113159,1.0
75,0.9719117283821106,1.004729986190796,0.199741,0.203312,0.113159,1.0
76,0.9712120294570923,1.004450798034668,0.200085,0.203312,0.113159,1.0
77,0.9729506969451904,1.0041779279708862,0.199286,0.203312,0.113159,1.0
78,0.9712417125701904,1.0039111375808716,0.199776,0.203312,0.113159,1.0
79,0.9710360169410706,1.0036505460739136,0.199753,0.203312,0.113159,1.0
80,0.9694225788116455,1.0033949613571167,0.199587,0.203312,0.113159,1.0
81,0.9689127802848816,1.0031452178955078,0.199838,0.203312,0.113159,1.0
82,0.9676994681358337,1.00290048122406,0.200886,0.203312,0.113159,1.0
83,0.9691745638847351,1.0026613473892212,0.2001,0.203312,0.113159,1.0
84,0.9688648581504822,1.0024274587631226,0.200138,0.203312,0.113159,1.0
85,0.970555305480957,1.0021988153457642,0.199326,0.203312,0.113159,1.0
86,0.966054379940033,1.0019742250442505,0.20206,0.203312,0.113159,1.0
87,0.9705466032028198,1.0017551183700562,0.198912,0.203312,0.113159,1.0
88,0.9665181636810303,1.0015394687652588,0.200184,0.203312,0.113159,1.0
89,0.9652758836746216,1.0013275146484375,0.201172,0.203312,0.113159,1.0
90,0.9670631885528564,1.0011197328567505,0.199816,0.203312,0.113159,1.0
91,0.9674569368362427,1.0009163618087769,0.199458,0.203312,0.113159,1.0
92,0.9673184156417847,1.000717043876648,0.199967,0.205832,0.121257,0.680412
93,0.967886745929718,1.0005221366882324,0.200144,0.205832,0.121257,0.680412
94,0.9672260284423828,1.0003315210342407,0.200099,0.205832,0.121257,0.680412
95,0.9672494530677795,1.0001449584960938,0.199568,0.205832,0.121257,0.680412
96,0.9654639363288879,0.9999616146087646,0.200551,0.205832,0.121257,0.680412
97,0.9643781185150146,0.9997819066047668,0.200416,0.205832,0.121257,0.680412
98,0.9647384881973267,0.9996058344841003,0.20005,0.205832,0.121257,0.680412
99,0.9662590622901917,0.9994331002235413,0.199802,0.205832,0.121257,0.680412
100,0.9650770425796509,0.9992631673812866,0.199945,0.205832,0.121257,0.680412
101,0.966036856174469,0.9990969300270081,0.199615,0.205832,0.121257,0.680412
102,0.9634174108505249,0.9989331960678101,0.200348,0.205832,0.121257,0.680412
103,0.9637214541435242,0.9987719655036926,0.200262,0.205832,0.121257,0.680412
104,0.9635931253433228,0.9986128807067871,0.200043,0.205832,0.121257,0.680412
105,0.9639511108398438,0.9984557628631592,0.200129,0.205832,0.121257,0.680412
106,0.9671018719673157,0.9983022212982178,0.198894,0.205832,0.121257,0.680412
107,0.9633039832115173,0.9981508851051331,0.200745,0.205832,0.121257,0.680412
108,0.964185893535614,0.9980020523071289,0.19926,0.205832,0.121257,0.680412
109,0.963479220867157,0.9978553652763367,0.20028,0.205832,0.121257,0.680412
110,0.9647886157035828,0.9977113604545593,0.200424,0.205832,0.121257,0.680412
111,0.9632290601730347,0.9975693821907043,0.199972,0.205832,0.121257,0.680412
112,0.9627630114555359,0.9974297881126404,0.201689,0.205832,0.121257,0.680412
113,0.9627848267555237,0.9972929954528809,0.199752,0.205832,0.121257,0.680412
114,0.962173342704773,0.9971584677696228,0.200086,0.205832,0.121257,0.680412
115,0.962554395198822,0.997026264667511,0.200231,0.205832,0.121257,0.680412
116,0.9631369709968567,0.9968964457511902,0.200494,0.205832,0.121257,0.680412
117,0.9610798954963684,0.9967688322067261,0.201673,0.205832,0.121257,0.680412
118,0.9605781435966492,0.9966429471969604,0.200828,0.205832,0.121257,0.680412
119,0.962385892868042,0.9965200424194336,0.199399,0.205832,0.121257,0.680412
120,0.9607185125350952,0.9963991045951843,0.200423,0.205832,0.121257,0.680412
121,0.9625027775764465,0.99628084897995,0.199654,0.210526,0.129808,0.556701
122,0.9616738557815552,0.9961647987365723,0.199862,0.210526,0.129808,0.556701
123,0.9593713879585266,0.9960508942604065,0.201313,0.210526,0.129808,0.556701
124,0.9605323076248169,0.995938777923584,0.200321,0.210526,0.129808,0.556701
125,0.962763249874115,0.9958295822143555,0.20045,0.210526,0.129808,0.556701
126,0.962847113609314,0.995722770690918,0.200295,0.210526,0.129808,0.556701
127,0.9591326713562012,0.9956175684928894,0.201663,0.210526,0.129808,0.556701
128,0.9605327248573303,0.9955140948295593,0.200385,0.210526,0.129808,0.556701
129,0.9598311185836792,0.9954121112823486,0.20099,0.210526,0.129808,0.556701
130,0.9623315930366516,0.9953125715255737,0.199364,0.210526,0.129808,0.556701
131,0.9598888754844666,0.9952144622802734,0.200261,0.210526,0.129808,0.556701
132,0.9616048336029053,0.9951187372207642,0.200453,0.210526,0.129808,0.556701
133,0.9602658748626709,0.995024561882019,0.199833,0.210526,0.129808,0.556701
134,0.9615616798400879,0.9949327111244202,0.1999,0.210526,0.129808,0.556701
135,0.9577770829200745,0.9948409795761108,0.201837,0.217895,0.132573,0.61134
136,0.960239827632904,0.9947505593299866,0.200506,0.217895,0.132573,0.61134
137,0.9585818648338318,0.9946607947349548,0.202002,0.217895,0.132573,0.61134
138,0.959527313709259,0.9945725798606873,0.200622,0.217895,0.132573,0.61134
139,0.9599394798278809,0.9944855570793152,0.20001,0.217895,0.132573,0.61134
140,0.9601377248764038,0.9944002628326416,0.200191,0.217895,0.132573,0.61134
141,0.9584023952484131,0.9943156838417053,0.202181,0.217895,0.132573,0.61134
142,0.9596663117408752,0.9942324161529541,0.200855,0.217895,0.132573,0.61134
143,0.9587509632110596,0.9941504597663879,0.201546,0.217895,0.132573,0.61134
144,0.9599746465682983,0.9940701723098755,0.199963,0.217895,0.132573,0.61134
145,0.9601004123687744,0.9939913153648376,0.200372,0.217895,0.132573,0.61134
146,0.956460177898407,0.9939122200012207,0.201858,0.217895,0.132573,0.61134
147,0.9598734974861145,0.9938346743583679,0.19989,0.217895,0.132573,0.61134
148,0.960396409034729,0.9937580823898315,0.199677,0.217895,0.132573,0.61134
149,0.9565203189849854,0.9936816096305847,0.201743,0.217895,0.132573,0.61134
150,0.9589559435844421,0.9936063289642334,0.200298,0.206939,0.12882,0.525773
151,0.9572974443435669,0.9935316443443298,0.202489,0.206939,0.12882,0.525773
152,0.9592821598052979,0.9934583902359009,0.199841,0.206939,0.12882,0.525773
153,0.9588608741760254,0.9933865666389465,0.199704,0.206939,0.12882,0.525773
154,0.9553382992744446,0.9933148622512817,0.201796,0.206939,0.12882,0.525773
155,0.9595683217048645,0.993245005607605,0.200201,0.206939,0.12882,0.525773
156,0.9589053988456726,0.9931764602661133,0.201143,0.206939,0.12882,0.525773
157,0.9577587842941284,0.9931086897850037,0.201494,0.206939,0.12882,0.525773
158,0.9610440731048584,0.9930422306060791,0.199342,0.206939,0.12882,0.525773
159,0.9575311541557312,0.9929759502410889,0.201729,0.206939,0.12882,0.525773
160,0.9579886198043823,0.9929106831550598,0.201409,0.206939,0.12882,0.525773
161,0.9587085843086243,0.9928461313247681,0.20094,0.206939,0.12882,0.525773
162,0.9559849500656128,0.992781937122345,0.201559,0.206939,0.12882,0.525773
163,0.9577031135559082,0.9927186369895935,0.201204,0.206939,0.12882,0.525773
164,0.9580261707305908,0.9926559329032898,0.200384,0.206939,0.12882,0.525773
165,0.9590372443199158,0.9925941228866577,0.201172,0.206939,0.12882,0.525773
166,0.9566993713378906,0.9925323724746704,0.202071,0.206939,0.12882,0.525773
167,0.9569979310035706,0.9924712181091309,0.20047,0.206939,0.12882,0.525773
168,0.9554150700569153,0.992409348487854,0.202934,0.206939,0.12882,0.525773
169,0.9569239616394043,0.9923479557037354,0.202638,0.206939,0.12882,0.525773
170,0.957222044467926,0.9922868013381958,0.201949,0.206939,0.12882,0.525773
171,0.9579386115074158,0.9922266602516174,0.200834,0.206939,0.12882,0.525773
172,0.9586475491523743,0.9921673536300659,0.200159,0.206939,0.12882,0.525773
173,0.9562171697616577,0.9921078085899353,0.201144,0.206939,0.12882,0.525773
174,0.95954829454422,0.9920491576194763,0.20226,0.206939,0.12882,0.525773
175,0.9574921727180481,0.9919909238815308,0.201158,0.206939,0.12882,0.525773
176,0.9559968709945679,0.9919326901435852,0.202669,0.206939,0.12882,0.525773
177,0.9553406834602356,0.9918738007545471,0.201713,0.206939,0.12882,0.525773
178,0.9580398797988892,0.9918162226676941,0.201759,0.206939,0.12882,0.525773
179,0.956123411655426,0.9917587637901306,0.203256,0.206939,0.12882,0.525773
180,0.95601886510849,0.9917019605636597,0.201514,0.206939,0.12882,0.525773
181,0.9555929899215698,0.9916446208953857,0.201462,0.206939,0.12882,0.525773
182,0.9565503597259521,0.991588294506073,0.201727,0.206939,0.12882,0.525773
183,0.9579184651374817,0.9915328025817871,0.200166,0.206939,0.12882,0.525773
184,0.9581131935119629,0.9914783835411072,0.200591,0.206939,0.12882,0.525773
185,0.953366219997406,0.9914230704307556,0.203736,0.206939,0.12882,0.525773
186,0.9565870761871338,0.9913678169250488,0.200781,0.206939,0.12882,0.525773
187,0.9560348391532898,0.9913128018379211,0.202021,0.206939,0.12882,0.525773
188,0.9557498097419739,0.991257905960083,0.202274,0.206939,0.12882,0.525773
189,0.9557870030403137,0.991203784942627,0.201906,0.206939,0.12882,0.525773
190,0.9552915692329407,0.99114990234375,0.201667,0.206939,0.12882,0.525773
191,0.9553747177124023,0.9910964965820312,0.203433,0.206939,0.12882,0.525773
192,0.9567092657089233,0.9910434484481812,0.201926,0.206939,0.12882,0.525773
193,0.9549348950386047,0.9909905791282654,0.202889,0.206939,0.12882,0.525773
194,0.9565859436988831,0.9909380674362183,0.20077,0.206939,0.12882,0.525773
195,0.9575302600860596,0.9908865094184875,0.201433,0.206939,0.12882,0.525773
196,0.9579070210456848,0.9908364415168762,0.201104,0.206939,0.12882,0.525773
197,0.9542166590690613,0.9907853007316589,0.203822,0.206939,0.12882,0.525773
198,0.955125629901886,0.9907340407371521,0.202673,0.206939,0.12882,0.525773
199,0.9558649063110352,0.9906824827194214,0.201831,0.206939,0.12882,0.525773
200,0.9555712938308716,0.9906309247016907,0.201182,0.206939,0.12882,0.525773
201,0.9557577967643738,0.9905795454978943,0.201572,0.206939,0.12882,0.525773
202,0.9563467502593994,0.9905280470848083,0.201033,0.206939,0.12882,0.525773
203,0.9551300406455994,0.9904768466949463,0.203192,0.206939,0.12882,0.525773
204,0.9564842581748962,0.9904254674911499,0.201335,0.206939,0.12882,0.525773
205,0.9548973441123962,0.990374743938446,0.201546,0.206939,0.12882,0.525773
206,0.9547185301780701,0.9903239011764526,0.201441,0.206939,0.12882,0.525773
207,0.955690324306488,0.9902737140655518,0.203175,0.206939,0.12882,0.525773
208,0.95635586977005,0.9902239441871643,0.202401,0.206939,0.12882,0.525773
209,0.9532241225242615,0.9901735186576843,0.204014,0.206939,0.12882,0.525773
210,0.9561614394187927,0.9901232123374939,0.203726,0.206939,0.12882,0.525773
211,0.9572537541389465,0.9900732040405273,0.2003,0.206939,0.12882,0.525773
212,0.9557681083679199,0.9900241494178772,0.201434,0.206939,0.12882,0.525773
213,0.9531283378601074,0.9899742603302002,0.203392,0.206939,0.12882,0.525773
214,0.9539279937744141,0.9899246096611023,0.202894,0.206939,0.12882,0.525773
215,0.9546054601669312,0.9898750185966492,0.203077,0.206939,0.12882,0.525773
216,0.9574627876281738,0.9898271560668945,0.201808,0.206939,0.12882,0.525773
217,0.9543806314468384,0.9897800087928772,0.202527,0.206939,0.12882,0.525773
218,0.9542149305343628,0.9897328615188599,0.203237,0.206939,0.12882,0.525773
219,0.9551068544387817,0.9896863698959351,0.201786,0.206939,0.12882,0.525773
220,0.9549634456634521,0.9896401166915894,0.201988,0.206939,0.12882,0.525773
221,0.9552260041236877,0.9895942807197571,0.201863,0.206939,0.12882,0.525773
222,0.9548125863075256,0.9895480871200562,0.202687,0.206939,0.12882,0.525773
223,0.9526616930961609,0.9895003437995911,0.204416,0.206939,0.12882,0.525773
224,0.9544251561164856,0.9894517660140991,0.201939,0.206939,0.12882,0.525773
225,0.9519143104553223,0.9894021153450012,0.206463,0.206939,0.12882,0.525773
226,0.9543344378471375,0.9893527030944824,0.201986,0.206939,0.12882,0.525773
227,0.9527629613876343,0.9893022179603577,0.2042,0.206939,0.12882,0.525773
228,0.953421950340271,0.9892523288726807,0.201792,0.206939,0.12882,0.525773
229,0.9504929780960083,0.9892012476921082,0.204552,0.206939,0.12882,0.525773
230,0.9564118385314941,0.9891523718833923,0.200407,0.206939,0.12882,0.525773
231,0.9558309316635132,0.989104151725769,0.199969,0.206939,0.12882,0.525773
232,0.9539424777030945,0.9890562891960144,0.203466,0.206939,0.12882,0.525773
233,0.955122709274292,0.9890086054801941,0.200388,0.206939,0.12882,0.525773
234,0.9532490968704224,0.9889609813690186,0.204085,0.206939,0.12882,0.525773
235,0.9515054821968079,0.9889129996299744,0.20603,0.206939,0.12882,0.525773
236,0.9520996809005737,0.9888647794723511,0.203682,0.206939,0.12882,0.525773
237,0.9542168378829956,0.9888172745704651,0.201563,0.206939,0.12882,0.525773
238,0.9533673524856567,0.9887705445289612,0.203722,0.206939,0.12882,0.525773
239,0.9529649615287781,0.9887239336967468,0.203061,0.206939,0.12882,0.525773
240,0.9532185196876526,0.9886767864227295,0.202249,0.206939,0.12882,0.525773
241,0.9534401893615723,0.9886292815208435,0.201841,0.206939,0.12882,0.525773
242,0.9552963972091675,0.9885831475257874,0.201271,0.206939,0.12882,0.525773
243,0.9530099034309387,0.9885371923446655,0.204215,0.206939,0.12882,0.525773
244,0.9531614184379578,0.9884913563728333,0.202381,0.206939,0.12882,0.525773
245,0.9536904692649841,0.988445520401001,0.202699,0.206939,0.12882,0.525773
246,0.9536011219024658,0.9884001016616821,0.203384,0.206939,0.12882,0.525773
247,0.9531962275505066,0.9883549213409424,0.202296,0.206939,0.12882,0.525773
248,0.9529708623886108,0.9883094429969788,0.203495,0.206939,0.12882,0.525773
249,0.95160973072052,0.988262951374054,0.204687,0.206939,0.12882,0.525773
250,0.9539124965667725,0.988217294216156,0.202723,0.206939,0.12882,0.525773
251,0.9523457288742065,0.988170862197876,0.201123,0.206939,0.12882,0.525773
252,0.9528963565826416,0.9881243109703064,0.203676,0.206939,0.12882,0.525773
253,0.9526320099830627,0.9880784153938293,0.203423,0.206939,0.12882,0.525773
254,0.9519023895263672,0.9880314469337463,0.202128,0.206939,0.12882,0.525773
255,0.9550749659538269,0.9879862070083618,0.201818,0.206939,0.12882,0.525773
256,0.9535114169120789,0.9879416823387146,0.202824,0.206939,0.12882,0.525773
257,0.9516152143478394,0.987896203994751,0.204461,0.206939,0.12882,0.525773
258,0.9531164765357971,0.9878516793251038,0.202432,0.206939,0.12882,0.525773
259,0.9506319165229797,0.9878069162368774,0.203623,0.206939,0.12882,0.525773
260,0.9504381418228149,0.9877617955207825,0.203596,0.206939,0.12882,0.525773
261,0.9515990018844604,0.9877160787582397,0.203932,0.206939,0.12882,0.525773
262,0.9514979720115662,0.9876703023910522,0.203932,0.206939,0.12882,0.525773
263,0.9525562524795532,0.987625241279602,0.20149,0.206939,0.12882,0.525773
264,0.9534305930137634,0.9875806570053101,0.200393,0.206939,0.12882,0.525773
265,0.9525973796844482,0.9875360131263733,0.205479,0.206939,0.12882,0.525773
266,0.9514081478118896,0.9874916672706604,0.201962,0.206939,0.12882,0.525773
267,0.9523842930793762,0.9874476194381714,0.202675,0.206939,0.12882,0.525773
268,0.9518626928329468,0.9874039888381958,0.203248,0.206939,0.12882,0.525773
269,0.9526789784431458,0.9873601794242859,0.204386,0.206939,0.12882,0.525773
270,0.9505842328071594,0.9873148202896118,0.203568,0.206939,0.12882,0.525773
271,0.9524142742156982,0.9872696399688721,0.202231,0.206939,0.12882,0.525773
272,0.9522044062614441,0.9872255921363831,0.203717,0.206939,0.12882,0.525773
273,0.9530386924743652,0.987182080745697,0.201053,0.206939,0.12882,0.525773
274,0.9525259733200073,0.9871383905410767,0.203309,0.206939,0.12882,0.525773
275,0.9531034231185913,0.9870957136154175,0.201894,0.206939,0.12882,0.525773
276,0.951765239238739,0.9870530366897583,0.202903,0.206939,0.12882,0.525773
277,0.9516323804855347,0.9870113134384155,0.203333,0.206939,0.12882,0.525773
278,0.9494262933731079,0.9869686961174011,0.204443,0.206939,0.12882,0.525773
279,0.9524339437484741,0.9869259595870972,0.203534,0.206939,0.12882,0.525773
280,0.9521574378013611,0.9868835806846619,0.202796,0.206939,0.12882,0.525773
281,0.9496809840202332,0.9868406653404236,0.205217,0.206939,0.12882,0.525773
282,0.9507814049720764,0.9867969751358032,0.203076,0.206939,0.12882,0.525773
283,0.9523636698722839,0.9867542386054993,0.201043,0.206939,0.12882,0.525773
284,0.9499720931053162,0.9867116212844849,0.20294,0.206939,0.12882,0.525773
285,0.9501416087150574,0.9866685271263123,0.204221,0.206939,0.12882,0.525773
286,0.9503368735313416,0.9866247177124023,0.203413,0.206939,0.12882,0.525773
287,0.9511080384254456,0.9865808486938477,0.202314,0.206939,0.12882,0.525773
288,0.9517832398414612,0.9865376353263855,0.203669,0.206939,0.12882,0.525773
289,0.9508680701255798,0.986494243144989,0.200484,0.206939,0.12882,0.525773
290,0.9491941928863525,0.9864499568939209,0.203726,0.206939,0.12882,0.525773
291,0.9519034028053284,0.986405611038208,0.202471,0.206939,0.12882,0.525773
292,0.9514288306236267,0.9863617420196533,0.203235,0.206939,0.12882,0.525773
293,0.9514945149421692,0.9863186478614807,0.205283,0.206939,0.12882,0.525773
294,0.9497488737106323,0.9862757921218872,0.202569,0.206939,0.12882,0.525773
295,0.9494283199310303,0.9862329959869385,0.20379,0.206939,0.12882,0.525773
296,0.9517309665679932,0.986190915107727,0.202005,0.206939,0.12882,0.525773
297,0.9491661787033081,0.9861479997634888,0.203862,0.206939,0.12882,0.525773
298,0.9515942931175232,0.9861068725585938,0.203946,0.206939,0.12882,0.525773
299,0.9518870115280151,0.9860671162605286,0.203451,0.206939,0.12882,0.525773
300,0.949558675289154,0.9860267043113708,0.202986,0.206939,0.12882,0.525773
301,0.9505993127822876,0.9859867095947266,0.203441,0.206939,0.12882,0.525773
302,0.949938178062439,0.9859462380409241,0.202956,0.206939,0.12882,0.525773
303,0.9511770606040955,0.9859070181846619,0.202361,0.206939,0.12882,0.525773
304,0.9487265944480896,0.9858671426773071,0.20442,0.206939,0.12882,0.525773
305,0.9476651549339294,0.9858251214027405,0.205779,0.206939,0.12882,0.525773
306,0.9504542946815491,0.9857825040817261,0.203183,0.206939,0.12882,0.525773
307,0.9527047276496887,0.9857416749000549,0.201113,0.206939,0.12882,0.525773
308,0.9501933455467224,0.9857009649276733,0.203352,0.206939,0.12882,0.525773
309,0.9493111968040466,0.9856598973274231,0.20388,0.206939,0.12882,0.525773
310,0.9520066976547241,0.9856203198432922,0.201479,0.206939,0.12882,0.525773
311,0.9503288865089417,0.9855818152427673,0.201937,0.206939,0.12882,0.525773
312,0.9484124183654785,0.9855412840843201,0.204762,0.206939,0.12882,0.525773
313,0.9507519602775574,0.9855018258094788,0.203836,0.206939,0.12882,0.525773
314,0.9496000409126282,0.9854620695114136,0.202909,0.206939,0.12882,0.525773
315,0.9503145217895508,0.9854223132133484,0.203819,0.206939,0.12882,0.525773
316,0.9500429034233093,0.9853832125663757,0.202632,0.206939,0.12882,0.525773
317,0.9500342607498169,0.9853436350822449,0.201867,0.206939,0.12882,0.525773
318,0.946943998336792,0.9853024482727051,0.205508,0.206939,0.12882,0.525773
319,0.9512004256248474,0.9852629899978638,0.20329,0.206939,0.12882,0.525773
320,0.9502341151237488,0.9852238893508911,0.202475,0.206939,0.12882,0.525773
321,0.9483120441436768,0.9851840734481812,0.202987,0.206939,0.12882,0.525773
322,0.9504419565200806,0.9851447939872742,0.202985,0.206939,0.12882,0.525773
323,0.9500947594642639,0.985105574131012,0.203568,0.206939,0.12882,0.525773
324,0.9502339959144592,0.9850659966468811,0.20248,0.206939,0.12882,0.525773
325,0.9502485394477844,0.9850278496742249,0.203872,0.206939,0.12882,0.525773
326,0.9486770033836365,0.9849879145622253,0.20435,0.206939,0.12882,0.525773
327,0.9507670402526855,0.9849494099617004,0.203939,0.206939,0.12882,0.525773
328,0.9506393074989319,0.9849112033843994,0.203296,0.206939,0.12882,0.525773
329,0.9483047723770142,0.9848722219467163,0.203254,0.206939,0.12882,0.525773
330,0.9484098553657532,0.9848321080207825,0.203554,0.206939,0.12882,0.525773
331,0.9494057297706604,0.9847922921180725,0.203448,0.206939,0.12882,0.525773
332,0.9507290124893188,0.9847537279129028,0.20277,0.206939,0.12882,0.525773
333,0.9490878582000732,0.9847148060798645,0.204067,0.206939,0.12882,0.525773
334,0.9483996033668518,0.9846751689910889,0.204053,0.206939,0.12882,0.525773
335,0.9493770599365234,0.9846370816230774,0.203388,0.206939,0.12882,0.525773
336,0.947760820388794,0.9845975041389465,0.203234,0.206939,0.12882,0.525773
337,0.9473918080329895,0.9845564365386963,0.205183,0.206939,0.12882,0.525773
338,0.9491025805473328,0.9845160841941833,0.203926,0.206939,0.12882,0.525773
339,0.9508794546127319,0.9844775795936584,0.202612,0.206939,0.12882,0.525773
340,0.9494317173957825,0.9844396710395813,0.202033,0.206939,0.12882,0.525773
341,0.948432207107544,0.984401524066925,0.202624,0.206939,0.12882,0.525773
342,0.94959557056427,0.9843636155128479,0.203441,0.206939,0.12882,0.525773
343,0.9457717537879944,0.9843245148658752,0.204713,0.206939,0.12882,0.525773
344,0.9470452666282654,0.9842844605445862,0.204604,0.206939,0.12882,0.525773
345,0.9495685696601868,0.9842456579208374,0.20444,0.206939,0.12882,0.525773
346,0.9492906332015991,0.984207808971405,0.204822,0.206939,0.12882,0.525773
347,0.9447292685508728,0.9841686487197876,0.206955,0.206939,0.12882,0.525773
348,0.948042631149292,0.9841294884681702,0.203466,0.206939,0.12882,0.525773
349,0.9505972862243652,0.9840928316116333,0.203655,0.206939,0.12882,0.525773
350,0.9515091180801392,0.9840583801269531,0.200359,0.206939,0.12882,0.525773
351,0.9487590789794922,0.98402339220047,0.203439,0.206939,0.12882,0.525773
352,0.9488622546195984,0.9839884638786316,0.203505,0.206939,0.12882,0.525773
