candidate_id,source_generator,parent_mol_id,canonical_smiles,inchikey,valid_rdkit,unique_flag,novel_flag,mw,logp,tpsa,hbd,hba,rotatable_bonds,qed,sa_score,murcko_scaffold,max_ring_size,has_macrocycle_12_20,has_constrained_ring_8_11,passes_basic_filters,generation_notes
CAND_ca4744cb61,rdkit,JAK2_9959650146,Cc1ccc(CC(=O)N2CCN(c3nc(Nc4cc(C)[nH]n4)c4c(F)ccn4n3)CC2)cc1,YFUMUUWNHVYGEW-UHFFFAOYSA-N,True,True,True,448.506,2.8432,94.45,2,6,5,0.4877,3.372,O=C(Cc1ccccc1)N1CCN(c2nc(Nc3cc[nH]n3)c3cccn3n2)CC1,6,False,False,True,rdkit_reaction_aryl_F
CAND_747e4789e3,rdkit,JAK2_9959650146,Cc1ccc(CC(=O)N2CCN(c3nc(Nc4cc(C)[nH]n4)c4cc(F)cn4n3)CC2)cc1,QSCNZXUAONYQDC-UHFFFAOYSA-N,True,True,True,448.506,2.8432,94.45,2,6,5,0.4877,3.372,O=C(Cc1ccccc1)N1CCN(c2nc(Nc3cc[nH]n3)c3cccn3n2)CC1,6,False,False,True,rdkit_reaction_aryl_F
CAND_0905079945,rdkit,JAK2_bbc5da8cb1,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)cc1F,ZMSXXXWNWZAKHQ-UHFFFAOYSA-N,True,True,True,550.66,3.9835,92.07,1,8,6,0.3856,4.065,c1ccc(-c2cccn3nc(Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_43c75c702a,rdkit,JAK2_bbc5da8cb1,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)c(F)c1,XHIOTCWPODGGJA-UHFFFAOYSA-N,True,True,True,550.66,3.9835,92.07,1,8,6,0.3856,4.065,c1ccc(-c2cccn3nc(Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_8d21e70e5b,rdkit,JAK2_bbc5da8cb1,CS(=O)(=O)c1ccc(-c2c(F)ccn3nc(Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)cc1,CFHCTLWJZYOQOT-UHFFFAOYSA-N,True,True,True,550.66,3.9835,92.07,1,8,6,0.3856,4.065,c1ccc(-c2cccn3nc(Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_d18f56777e,rdkit,JAK2_bbc5da8cb1,CS(=O)(=O)c1ccc(-c2cc(F)cn3nc(Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)cc1,YPAAAPLCYDYEHK-UHFFFAOYSA-N,True,True,True,550.66,3.9835,92.07,1,8,6,0.3856,4.065,c1ccc(-c2cccn3nc(Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_6e0a13fb32,rdkit,JAK2_bbc5da8cb1,CS(=O)(=O)c1ccc(-c2ccc(F)n3nc(Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)cc1,FMDMYMZXQFPTJQ-UHFFFAOYSA-N,True,True,True,550.66,3.9835,92.07,1,8,6,0.3607,4.065,c1ccc(-c2cccn3nc(Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_cffbbcceb7,rdkit,JAK2_dc987bb327,CN1CCN(c2c(F)cc(Nc3ncc4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2Cl)CC1,KHMOGEHVQQVJMF-UHFFFAOYSA-N,True,True,True,544.056,4.08,86.08,1,7,6,0.392,4.028,c1ccc(-c2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nn23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_3c1a1b2909,rdkit,JAK2_dc987bb327,CN1CCN(c2cc(F)c(Nc3ncc4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2Cl)CC1,NKLLDZNWBRKZNO-UHFFFAOYSA-N,True,True,True,544.056,4.08,86.08,1,7,6,0.392,4.028,c1ccc(-c2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nn23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_e33caa02b9,rdkit,JAK2_dc987bb327,CN1CCN(c2ccc(Nc3nc(F)c4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2Cl)CC1,DTADEZPXBVSRNH-UHFFFAOYSA-N,True,True,True,544.056,4.08,86.08,1,7,6,0.392,4.028,c1ccc(-c2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nn23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_17409d174a,rdkit,JAK2_dc987bb327,CN1CCN(c2ccc(Nc3ncc4c(F)cc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2Cl)CC1,VTCCYFAIWLAXCH-UHFFFAOYSA-N,True,True,True,544.056,4.08,86.08,1,7,6,0.392,4.028,c1ccc(-c2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nn23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_f8ac28d3e2,rdkit,JAK2_dc987bb327,CN1CCN(c2ccc(Nc3ncc4cc(F)c(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2Cl)CC1,XCMZYIOYGBLJEE-UHFFFAOYSA-N,True,True,True,544.056,4.08,86.08,1,7,6,0.392,4.028,c1ccc(-c2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nn23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_9602cd0e27,rdkit,JAK2_70edd2cf07,Cn1nc(-c2nc3c(C(=O)N[C@@H](C(=O)N4CC(C#N)C4)C4CC4)c[nH]c3nc2F)c2ccc(Cl)cc21,SPYXXDFPFNKMID-QGZVFWFLSA-N,True,True,True,506.929,2.7945,132.59,2,6,5,0.4274,3.947,O=C(N[C@@H](C(=O)N1CCC1)C1CC1)c1c[nH]c2ncc(-c3n[nH]c4ccccc34)nc12,6,False,False,True,rdkit_reaction_aryl_F
CAND_239e2bb85b,rdkit,JAK2_70edd2cf07,Cn1nc(-c2cnc3[nH]c(F)c(C(=O)N[C@@H](C(=O)N4CC(C#N)C4)C4CC4)c3n2)c2ccc(Cl)cc21,IRSLXBNKUNSLSU-GOSISDBHSA-N,True,True,True,506.929,2.7945,132.59,2,6,5,0.4274,3.947,O=C(N[C@@H](C(=O)N1CCC1)C1CC1)c1c[nH]c2ncc(-c3n[nH]c4ccccc34)nc12,6,False,False,True,rdkit_reaction_aryl_F
CAND_de9087e09a,rdkit,JAK2_70edd2cf07,Cn1nc(-c2cnc3[nH]cc(C(=O)N[C@@H](C(=O)N4CC(C#N)C4)C4CC4)c3n2)c2c(F)cc(Cl)cc21,RHYGRGBYIZZMLM-LJQANCHMSA-N,True,True,True,506.929,2.7945,132.59,2,6,5,0.4274,3.947,O=C(N[C@@H](C(=O)N1CCC1)C1CC1)c1c[nH]c2ncc(-c3n[nH]c4ccccc34)nc12,6,False,False,True,rdkit_reaction_aryl_F
CAND_0dc4eb4fa5,rdkit,JAK2_70edd2cf07,Cn1nc(-c2cnc3[nH]cc(C(=O)N[C@@H](C(=O)N4CC(C#N)C4)C4CC4)c3n2)c2cc(F)c(Cl)cc21,UKBUHHOZBOSZAY-LJQANCHMSA-N,True,True,True,506.929,2.7945,132.59,2,6,5,0.4274,3.947,O=C(N[C@@H](C(=O)N1CCC1)C1CC1)c1c[nH]c2ncc(-c3n[nH]c4ccccc34)nc12,6,False,False,True,rdkit_reaction_aryl_F
CAND_f50c8bd40a,rdkit,JAK2_70edd2cf07,Cn1nc(-c2cnc3[nH]cc(C(=O)N[C@@H](C(=O)N4CC(C#N)C4)C4CC4)c3n2)c2ccc(Cl)c(F)c21,XCLKLIYLSLLCHD-GOSISDBHSA-N,True,True,True,506.929,2.7945,132.59,2,6,5,0.4274,3.947,O=C(N[C@@H](C(=O)N1CCC1)C1CC1)c1c[nH]c2ncc(-c3n[nH]c4ccccc34)nc12,6,False,False,True,rdkit_reaction_aryl_F
CAND_0020dfc8d3,rdkit,JAK2_772111c41c,Cc1[nH]nc(Nc2nc(N3CCN(C(=O)c4ccccc4S(C)(=O)=O)CC3)nn3cccc23)c1F,MPLGGRSUGBYFEG-UHFFFAOYSA-N,True,True,True,498.544,2.0094,128.59,2,8,5,0.4277,3.65,O=C(c1ccccc1)N1CCN(c2nc(Nc3cc[nH]n3)c3cccn3n2)CC1,6,False,False,True,rdkit_reaction_aryl_F
CAND_2c6d173951,rdkit,JAK2_772111c41c,Cc1cc(Nc2nc(N3CCN(C(=O)c4c(F)cccc4S(C)(=O)=O)CC3)nn3cccc23)n[nH]1,NXLYKRXEESGRQC-UHFFFAOYSA-N,True,True,True,498.544,2.0094,128.59,2,8,5,0.4277,3.65,O=C(c1ccccc1)N1CCN(c2nc(Nc3cc[nH]n3)c3cccn3n2)CC1,6,False,False,True,rdkit_reaction_aryl_F
CAND_eb84424fb9,rdkit,JAK2_772111c41c,Cc1cc(Nc2nc(N3CCN(C(=O)c4cc(F)ccc4S(C)(=O)=O)CC3)nn3cccc23)n[nH]1,ZYVCZAHNYZMUBY-UHFFFAOYSA-N,True,True,True,498.544,2.0094,128.59,2,8,5,0.4001,3.65,O=C(c1ccccc1)N1CCN(c2nc(Nc3cc[nH]n3)c3cccn3n2)CC1,6,False,False,True,rdkit_reaction_aryl_F
CAND_9313fec30a,rdkit,JAK2_772111c41c,Cc1cc(Nc2nc(N3CCN(C(=O)c4ccc(F)cc4S(C)(=O)=O)CC3)nn3cccc23)n[nH]1,FIXJLXXOYABVQM-UHFFFAOYSA-N,True,True,True,498.544,2.0094,128.59,2,8,5,0.4277,3.65,O=C(c1ccccc1)N1CCN(c2nc(Nc3cc[nH]n3)c3cccn3n2)CC1,6,False,False,True,rdkit_reaction_aryl_F
CAND_21c058120c,rdkit,JAK2_772111c41c,Cc1cc(Nc2nc(N3CCN(C(=O)c4cccc(F)c4S(C)(=O)=O)CC3)nn3cccc23)n[nH]1,KORYZUOLSBXDKS-UHFFFAOYSA-N,True,True,True,498.544,2.0094,128.59,2,8,5,0.4277,3.65,O=C(c1ccccc1)N1CCN(c2nc(Nc3cc[nH]n3)c3cccn3n2)CC1,6,False,False,True,rdkit_reaction_aryl_F
CAND_2208c21560,rdkit,JAK2_797aa2ddf2,C[C@H](O)CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2F)CC1,SZRIHXIBDWPIKZ-IBGZPJMESA-N,True,True,False,553.664,3.1776,106.31,2,8,8,0.3429,4.581,c1ccc(-c2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nn23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_df1815c25f,rdkit,JAK2_797aa2ddf2,C[C@H](O)CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)c(F)c2)CC1,RSJRPVLPOIMDFA-IBGZPJMESA-N,True,True,True,553.664,3.1776,106.31,2,8,8,0.3429,4.581,c1ccc(-c2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nn23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_fcbc410ebf,rdkit,JAK2_797aa2ddf2,C[C@H](O)CN1CCN(c2ccc(Nc3nc(F)c4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2)CC1,CVZDHKAMTDBINL-IBGZPJMESA-N,True,True,True,553.664,3.1776,106.31,2,8,8,0.3429,4.581,c1ccc(-c2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nn23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_a9f0181461,rdkit,JAK2_797aa2ddf2,C[C@H](O)CN1CCN(c2ccc(Nc3ncc4c(F)cc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2)CC1,IJTHZGBLWLMISI-IBGZPJMESA-N,True,True,True,553.664,3.1776,106.31,2,8,8,0.3429,4.581,c1ccc(-c2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nn23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_80f5e7e5be,rdkit,JAK2_797aa2ddf2,C[C@H](O)CN1CCN(c2ccc(Nc3ncc4cc(F)c(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2)CC1,RLWYJTWIDYGIME-IBGZPJMESA-N,True,True,True,553.664,3.1776,106.31,2,8,8,0.3429,4.581,c1ccc(-c2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nn23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_9e7db4d3fc,rdkit,JAK2_d3fbad0d44,COc1ccc(CC(=O)N2CCN(c3nc(Nc4cc(C)[nH]n4)c4cccn4n3)CC2)cc1F,GZEFJTIJDUVLOP-UHFFFAOYSA-N,True,True,True,464.505,2.5434,103.68,2,7,6,0.452,3.586,O=C(Cc1ccccc1)N1CCN(c2nc(Nc3cc[nH]n3)c3cccn3n2)CC1,6,False,False,True,rdkit_reaction_aryl_F
CAND_07d500124e,rdkit,JAK2_d3fbad0d44,COc1ccc(CC(=O)N2CCN(c3nc(Nc4cc(C)[nH]n4)c4cccn4n3)CC2)c(F)c1,FQORARAYLWHCAA-UHFFFAOYSA-N,True,True,True,464.505,2.5434,103.68,2,7,6,0.452,3.586,O=C(Cc1ccccc1)N1CCN(c2nc(Nc3cc[nH]n3)c3cccn3n2)CC1,6,False,False,True,rdkit_reaction_aryl_F
CAND_527ad17a14,rdkit,JAK2_d3fbad0d44,COc1ccc(CC(=O)N2CCN(c3nc(Nc4n[nH]c(C)c4F)c4cccn4n3)CC2)cc1,RGNZCRKSJWQEJW-UHFFFAOYSA-N,True,True,True,464.505,2.5434,103.68,2,7,6,0.452,3.586,O=C(Cc1ccccc1)N1CCN(c2nc(Nc3cc[nH]n3)c3cccn3n2)CC1,6,False,False,True,rdkit_reaction_aryl_F
CAND_29bc793ad5,rdkit,JAK2_d3fbad0d44,COc1ccc(CC(=O)N2CCN(c3nc(Nc4cc(C)[nH]n4)c4c(F)ccn4n3)CC2)cc1,YFBHTUQJGZQVGQ-UHFFFAOYSA-N,True,True,True,464.505,2.5434,103.68,2,7,6,0.452,3.586,O=C(Cc1ccccc1)N1CCN(c2nc(Nc3cc[nH]n3)c3cccn3n2)CC1,6,False,False,True,rdkit_reaction_aryl_F
CAND_d8a15b0795,rdkit,JAK2_d3fbad0d44,COc1ccc(CC(=O)N2CCN(c3nc(Nc4cc(C)[nH]n4)c4cc(F)cn4n3)CC2)cc1,NIPDTYCQSXPCIY-UHFFFAOYSA-N,True,True,True,464.505,2.5434,103.68,2,7,6,0.452,3.586,O=C(Cc1ccccc1)N1CCN(c2nc(Nc3cc[nH]n3)c3cccn3n2)CC1,6,False,False,True,rdkit_reaction_aryl_F
CAND_b8b7b8eb1c,rdkit,JAK2_14588c086c,CN1CCN(c2c(F)cc(Nc3ncc4ccc(-c5cccc(S(=O)(=O)NC(C)(C)C)c5)n4n3)cc2Cl)CC1,IFASDYVFXCPRAB-UHFFFAOYSA-N,True,True,True,572.11,4.761,94.87,2,7,6,0.3444,4.184,c1ccc(-c2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nn23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_3e34d45dfc,rdkit,JAK2_14588c086c,CN1CCN(c2cc(F)c(Nc3ncc4ccc(-c5cccc(S(=O)(=O)NC(C)(C)C)c5)n4n3)cc2Cl)CC1,QRHNXQDVRBDLDY-UHFFFAOYSA-N,True,True,True,572.11,4.761,94.87,2,7,6,0.3444,4.184,c1ccc(-c2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nn23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_4f2975e105,rdkit,JAK2_14588c086c,CN1CCN(c2ccc(Nc3nc(F)c4ccc(-c5cccc(S(=O)(=O)NC(C)(C)C)c5)n4n3)cc2Cl)CC1,LLQPMFZMJGOUJD-UHFFFAOYSA-N,True,True,True,572.11,4.761,94.87,2,7,6,0.3444,4.184,c1ccc(-c2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nn23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_bcb904049c,rdkit,JAK2_14588c086c,CN1CCN(c2ccc(Nc3ncc4c(F)cc(-c5cccc(S(=O)(=O)NC(C)(C)C)c5)n4n3)cc2Cl)CC1,BHAYITYKZFJIFR-UHFFFAOYSA-N,True,True,True,572.11,4.761,94.87,2,7,6,0.3444,4.184,c1ccc(-c2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nn23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_b04afc7a8c,rdkit,JAK2_14588c086c,CN1CCN(c2ccc(Nc3ncc4cc(F)c(-c5cccc(S(=O)(=O)NC(C)(C)C)c5)n4n3)cc2Cl)CC1,NUZXKGVPNIHYGI-UHFFFAOYSA-N,True,True,True,572.11,4.761,94.87,2,7,6,0.3444,4.184,c1ccc(-c2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nn23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_ad47e93e06,rdkit,JAK2_8b297816a9,CC(C)S(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCN(C)CC5)c4)nc23)cc1F,WZBFZFZBLBTCJX-UHFFFAOYSA-N,True,True,True,508.623,4.2129,82.84,1,7,6,0.4177,3.831,c1ccc(-c2cccn3nc(Nc4cccc(N5CCNCC5)c4)nc23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_9253404325,rdkit,JAK2_8b297816a9,CC(C)S(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCN(C)CC5)c4)nc23)c(F)c1,YVHNSAVKSNYFDJ-UHFFFAOYSA-N,True,True,True,508.623,4.2129,82.84,1,7,6,0.4177,3.831,c1ccc(-c2cccn3nc(Nc4cccc(N5CCNCC5)c4)nc23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_7fba31df75,rdkit,JAK2_8b297816a9,CC(C)S(=O)(=O)c1ccc(-c2c(F)ccn3nc(Nc4cccc(N5CCN(C)CC5)c4)nc23)cc1,JGUZFJCIXYDOQY-UHFFFAOYSA-N,True,True,True,508.623,4.2129,82.84,1,7,6,0.4177,3.831,c1ccc(-c2cccn3nc(Nc4cccc(N5CCNCC5)c4)nc23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_62e9e06226,rdkit,JAK2_8b297816a9,CC(C)S(=O)(=O)c1ccc(-c2cc(F)cn3nc(Nc4cccc(N5CCN(C)CC5)c4)nc23)cc1,AKLVYMPQTAHGGP-UHFFFAOYSA-N,True,True,True,508.623,4.2129,82.84,1,7,6,0.4177,3.831,c1ccc(-c2cccn3nc(Nc4cccc(N5CCNCC5)c4)nc23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_ea9e4a7af9,rdkit,JAK2_8b297816a9,CC(C)S(=O)(=O)c1ccc(-c2ccc(F)n3nc(Nc4cccc(N5CCN(C)CC5)c4)nc23)cc1,ZPNDITRSMRGECB-UHFFFAOYSA-N,True,True,True,508.623,4.2129,82.84,1,7,6,0.3908,3.831,c1ccc(-c2cccn3nc(Nc4cccc(N5CCNCC5)c4)nc23)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_079bbada5d,rdkit,JAK2_0d061b421e,Cn1nc(-c2nc3c(C(=O)N[C@@H](C(=O)N4CC(C#N)C4)C(C)(C)C)c[nH]c3nc2F)c2ccc(Cl)cc21,NUOPQANTAMUKAE-FQEVSTJZSA-N,True,True,True,522.972,3.4306,132.59,2,6,4,0.4217,3.911,O=C(NCC(=O)N1CCC1)c1c[nH]c2ncc(-c3n[nH]c4ccccc34)nc12,6,False,False,True,rdkit_reaction_aryl_F
CAND_e68d8d7285,rdkit,JAK2_0d061b421e,Cn1nc(-c2cnc3[nH]c(F)c(C(=O)N[C@@H](C(=O)N4CC(C#N)C4)C(C)(C)C)c3n2)c2ccc(Cl)cc21,BYRKQVZAXRBJAN-FQEVSTJZSA-N,True,True,True,522.972,3.4306,132.59,2,6,4,0.4217,3.911,O=C(NCC(=O)N1CCC1)c1c[nH]c2ncc(-c3n[nH]c4ccccc34)nc12,6,False,False,True,rdkit_reaction_aryl_F
CAND_c2803f1242,rdkit,JAK2_0d061b421e,Cn1nc(-c2cnc3[nH]cc(C(=O)N[C@@H](C(=O)N4CC(C#N)C4)C(C)(C)C)c3n2)c2c(F)cc(Cl)cc21,IOIYJJVYIXKLFA-NRFANRHFSA-N,True,True,True,522.972,3.4306,132.59,2,6,4,0.4217,3.911,O=C(NCC(=O)N1CCC1)c1c[nH]c2ncc(-c3n[nH]c4ccccc34)nc12,6,False,False,True,rdkit_reaction_aryl_F
CAND_bb9682aaa1,rdkit,JAK2_0d061b421e,Cn1nc(-c2cnc3[nH]cc(C(=O)N[C@@H](C(=O)N4CC(C#N)C4)C(C)(C)C)c3n2)c2cc(F)c(Cl)cc21,DQAAPEUMPUVKRD-NRFANRHFSA-N,True,True,True,522.972,3.4306,132.59,2,6,4,0.4217,3.911,O=C(NCC(=O)N1CCC1)c1c[nH]c2ncc(-c3n[nH]c4ccccc34)nc12,6,False,False,True,rdkit_reaction_aryl_F
CAND_89710b71b1,rdkit,JAK2_0d061b421e,Cn1nc(-c2cnc3[nH]cc(C(=O)N[C@@H](C(=O)N4CC(C#N)C4)C(C)(C)C)c3n2)c2ccc(Cl)c(F)c21,ADXWMILLLPLNIW-NRFANRHFSA-N,True,True,True,522.972,3.4306,132.59,2,6,4,0.4217,3.911,O=C(NCC(=O)N1CCC1)c1c[nH]c2ncc(-c3n[nH]c4ccccc34)nc12,6,False,False,True,rdkit_reaction_aryl_F
CAND_20bb598852,rdkit,JAK2_cb5596e52c,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(S(C)(=O)=O)c(F)c4)nc23)cc1,ORDTTWLTJOYNAE-UHFFFAOYSA-N,True,True,True,460.512,3.086,110.5,1,7,5,0.4872,3.239,c1ccc(Nc2nc3c(-c4ccccc4)cccn3n2)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_f8f4c2e545,rdkit,JAK2_cb5596e52c,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(S(C)(=O)=O)cc4F)nc23)cc1,NJRBIXWYWNXWDP-UHFFFAOYSA-N,True,True,True,460.512,3.086,110.5,1,7,5,0.4872,3.239,c1ccc(Nc2nc3c(-c4ccccc4)cccn3n2)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_d80f1983e3,rdkit,JAK2_cb5596e52c,CS(=O)(=O)c1ccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4F)cccn3n2)cc1,RQQBFXXMLOJINH-UHFFFAOYSA-N,True,True,True,460.512,3.086,110.5,1,7,5,0.4872,3.239,c1ccc(Nc2nc3c(-c4ccccc4)cccn3n2)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_6d15253400,rdkit,JAK2_cb5596e52c,CS(=O)(=O)c1ccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)c(F)c4)cccn3n2)cc1,RZLXYWCWABZOEL-UHFFFAOYSA-N,True,True,True,460.512,3.086,110.5,1,7,5,0.4872,3.239,c1ccc(Nc2nc3c(-c4ccccc4)cccn3n2)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_c32bf16dc2,rdkit,JAK2_cb5596e52c,CS(=O)(=O)c1ccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)c(F)ccn3n2)cc1,KBGIRCWOUIGMKJ-UHFFFAOYSA-N,True,True,True,460.512,3.086,110.5,1,7,5,0.4872,3.239,c1ccc(Nc2nc3c(-c4ccccc4)cccn3n2)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_ed9d65e84e,rdkit,JAK2_10b80be790,C[C@@H](Nc1ncnc(-c2c(N)nn3cccnc23)c1F)c1ccccc1,CHGREGZPXXPCTB-LLVKDONJSA-N,True,True,True,349.373,3.0807,94.02,2,6,4,0.5879,2.75,c1ccc(CNc2cc(-c3cnn4cccnc34)ncn2)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_917434c9b4,rdkit,JAK2_10b80be790,C[C@@H](Nc1cc(-c2c(N)nn3c(F)ccnc23)ncn1)c1ccccc1,MINMURAWZFQMQV-LLVKDONJSA-N,True,True,True,349.373,3.0807,94.02,2,6,4,0.55,2.75,c1ccc(CNc2cc(-c3cnn4cccnc34)ncn2)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_65dcdc6a99,rdkit,JAK2_10b80be790,C[C@@H](Nc1cc(-c2c(N)nn3cc(F)cnc23)ncn1)c1ccccc1,RHSRMYVWPUXFEE-LLVKDONJSA-N,True,True,True,349.373,3.0807,94.02,2,6,4,0.5879,2.75,c1ccc(CNc2cc(-c3cnn4cccnc34)ncn2)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_b3641fbd01,rdkit,JAK2_10b80be790,C[C@@H](Nc1cc(-c2c(N)nn3ccc(F)nc23)ncn1)c1ccccc1,FUSCEGGMQMBEQD-LLVKDONJSA-N,True,True,True,349.373,3.0807,94.02,2,6,4,0.55,2.75,c1ccc(CNc2cc(-c3cnn4cccnc34)ncn2)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_8af70a7406,rdkit,JAK2_10b80be790,C[C@@H](Nc1cc(-c2c(N)nn3cccnc23)nc(F)n1)c1ccccc1,XFRCVWGRDJNUOW-LLVKDONJSA-N,True,True,True,349.373,3.0807,94.02,2,6,4,0.55,2.75,c1ccc(CNc2cc(-c3cnn4cccnc34)ncn2)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_ac7ed6422c,rdkit,JAK2_8ec15e5706,Nc1nn2c(F)ccnc2c1-c1cc(NCc2ccc(Cl)cc2)ncn1,BNXQVLXZIBVSOC-UHFFFAOYSA-N,True,True,True,369.791,3.1731,94.02,2,6,4,0.5365,2.61,c1ccc(CNc2cc(-c3cnn4cccnc34)ncn2)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_16d9104e93,rdkit,JAK2_8ec15e5706,Nc1nn2cc(F)cnc2c1-c1cc(NCc2ccc(Cl)cc2)ncn1,NQCZFTFLRCZFBV-UHFFFAOYSA-N,True,True,True,369.791,3.1731,94.02,2,6,4,0.5735,2.61,c1ccc(CNc2cc(-c3cnn4cccnc34)ncn2)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_2a24c97beb,rdkit,JAK2_8ec15e5706,Nc1nn2ccc(F)nc2c1-c1cc(NCc2ccc(Cl)cc2)ncn1,QFYWIACEQZAEPJ-UHFFFAOYSA-N,True,True,True,369.791,3.1731,94.02,2,6,4,0.5365,2.61,c1ccc(CNc2cc(-c3cnn4cccnc34)ncn2)cc1,6,False,False,True,rdkit_reaction_aryl_F
CAND_3a28da5c58,rdkit,JAK2_8ec15e5706,Nc1nn2cccnc2c1-c1ncnc(NCc2ccc(Cl)cc2)c1F,ZQHDKPSOIWKCEY-UHFFFAOYSA-N,True,True,True,369.791,3.1731,94.02,2,6,4,0.5735,2.61,c1ccc(CNc2cc(-c3cnn4cccnc34)ncn2)cc1,6,False,False,True,rdkit_reaction_aryl_F
