epoch,train_loss,val_loss,global_step
145,9.386813251217406,10.56785447098488,24994
146,9.235575034989784,9.886840110601382,25193
147,9.395476798915384,9.176065683364868,25392
148,9.624873749574824,10.172769857007404,25591
149,8.900506754017355,8.771699744601582,25790
150,9.455687431833852,8.940255996792816,25989
151,9.222304156078167,9.30001252196556,26188
152,9.02658146350228,8.994734375975852,26387
153,9.429327628121305,8.722362435141275,26586
154,9.56331448818571,10.312650902326716,26785
155,9.322472375840997,8.946830965751825,26984
156,9.476790325126457,9.83640741747479,27183
157,9.185434235999333,8.612096653428189,27382
158,8.998649276081641,8.997352272965188,27581
159,9.1378963053526,9.10656113402788,27780
160,9.136627243990874,8.997048377990723,27979
161,8.903016304849979,9.062587826750999,28178
162,9.110044233763038,9.466148698052695,28377
163,9.195467933338492,8.838410399680914,28576
164,8.951547507664666,9.49717101939889,28775
165,9.373453851920276,10.098505541335705,28974
166,9.224554146953563,8.954616879307947,29173
167,9.117964876357036,9.308657856874687,29372
168,9.27734730591127,9.567930188289909,29571
169,9.049289230126233,9.413478513096655,29770
170,9.606805385656692,9.354880044626634,29969
171,9.24518787681158,9.669475333635198,30168
172,8.836082979662335,9.226171316102494,30367
173,9.15924280252888,9.358285881752192,30566
174,9.079616534650027,9.290723024412642,30765
175,9.56552907330307,9.724931234537168,30964
176,9.26626746977993,8.512680120246355,31163
177,9.610281769354739,8.034351986508037,31362
178,9.18392834950931,9.908493474472401,31561
179,8.931055344528888,9.114582289096921,31760
180,9.076672405453783,9.629470353902773,31959
181,9.102993659637681,8.60441270539927,32158
182,9.158854901491098,9.592962564424028,32357
183,8.694903767887672,10.227958756823872,32556
184,9.192741715129296,9.545642719712369,32755
185,9.500159119840843,7.852222132128339,32954
186,9.515589402548631,8.570589908333712,33153
187,8.880359297421709,9.247583755227023,33352
188,9.07820875560818,9.482024026471516,33551
189,8.993751342572159,9.905705557313077,33750
190,9.19494290327906,9.563576071761375,33949
191,9.398649034787661,9.281193239744319,34148
192,9.61958270216707,9.598623048427493,34347
193,9.18551777355635,10.141566836556724,34546
194,9.803639552102018,9.127858450246412,34745
195,8.865715202973716,9.242474090221316,34944
196,9.540224394007543,8.968614899834922,35143
197,9.015246705194215,8.913567753725273,35342
198,8.98907840431635,8.936432683190635,35541
199,9.384603584232043,9.939979192822479,35740
200,9.550828194498417,9.890912200129309,35939
201,9.334693185049085,8.240158424821011,36138
202,9.607325103414718,9.37506147318108,36337
203,8.858155546475894,8.559470387392265,36536
204,9.401095632332654,8.562112647433613,36735
205,8.879129055157378,8.881751958713975,36934
206,8.915590911654371,9.36014615103256,37133
207,9.464696966823022,8.80388104638388,37332
208,9.12447450388616,8.270941113316736,37531
209,8.909860800259077,8.684366043223891,37730
210,8.896384273941193,9.705344893211542,37929
211,9.438219193837151,9.263632552568303,38128
212,9.10511984058361,8.76592086082281,38327
213,9.286839697229203,9.24497127532959,38526
214,9.64797196076743,9.596124915189522,38725
215,8.793011044737083,9.293291502220686,38924
216,9.116184317286889,8.602622647618139,39123
217,9.539950368392407,8.535834201546603,39322
218,9.341805544330846,9.605791291525197,39521
219,9.11095240367717,8.570612358492474,39720
220,9.075435984673812,9.504344696222349,39919
221,9.031901522497435,8.837688401687977,40118
222,8.960451988718617,9.957795725312344,40317
223,8.751732212814254,8.793701327124307,40516
224,9.383919124028191,8.7164545946343,40715
225,8.962586398100733,8.965839042220004,40914
226,9.011671086651596,9.063698136529258,41113
227,9.301713355222539,9.861885331397833,41312
228,8.799611640335927,8.855724867000136,41511
229,9.245959979205875,8.424987343854683,41710
230,9.176957589298038,8.817625600238179,41909
231,8.957223223681426,8.664421685906344,42108
232,8.960290904021143,9.388346034427022,42307
233,8.942016931035411,8.60442012964293,42506
234,8.970770638192718,8.894500604895658,42705
235,9.02324292767587,9.358644984489263,42904
236,9.022597386010329,9.03203222363494,43103
237,8.972272360145148,9.762854420861533,43302
238,9.070474807940537,8.382776432259138,43501
239,8.993957596208581,9.040662776592166,43700
240,8.77623811079629,9.050970321477847,43899
241,8.766406303674133,8.88349016322646,44098
242,8.865775195797484,9.25769181029741,44297
243,8.916313470907546,9.148488011471061,44496
244,9.444662894435863,9.122916620831157,44695
245,8.910115974033298,9.531280634015106,44894
246,9.604677406387712,8.74866583180982,45093
247,8.74758456939429,8.273114187772883,45292
248,8.693044094584096,9.661280471225117,45491
249,9.608010331589972,8.704070823137151,45690
250,8.625916773350395,8.75090992727945,45889
251,8.978905673003077,9.593147527339847,46088
252,8.7273869035232,9.018185249594755,46287
253,8.96059235975371,9.669745927633242,46486
254,8.567030785670832,9.052951369174691,46685
255,9.095176447576014,9.891335842221283,46884
256,8.835089413963969,9.456663475480191,47083
257,9.139879073329906,9.409983052763828,47282
258,8.918428332362343,8.809401689573775,47481
259,8.547548871543539,9.393056863962217,47680
260,8.692243360394809,8.776531369187111,47879
261,9.025531541163,9.310159400452015,48078
262,9.088830385974903,9.700036231861558,48277
263,9.116512832929141,8.845908930135328,48476
264,8.818551751237418,8.88887926589611,48675
265,9.199656000089405,8.400150565213936,48874
266,9.004850873995068,8.994965930317724,49073
267,8.575559374076038,8.572190589683,49272
268,8.897935504290327,9.169417542080547,49471
269,8.925054414787484,9.787926047347312,49670
270,8.616927198429204,8.740836376367612,49869
271,9.395698603673196,9.17070590063583,50068
272,9.284609544217288,8.62697882430498,50267
273,9.005002564521291,8.067971201830131,50466
274,9.206093882795555,9.215983668039012,50665
275,8.797335364710746,8.698688728864802,50864
276,8.697088314660231,9.756669648858004,51063
277,8.84083873902134,8.790277026420416,51262
278,8.70140217177233,8.587583841279496,51461
279,9.055650228231995,9.12980397911959,51660
280,9.327413176771385,8.034122239711673,51859
281,8.882267012668015,7.785973870477011,52058
282,8.617310674945314,8.651972005533617,52257
283,8.696241423113262,7.818702442701473,52456
284,9.020780755047822,9.109568717867829,52655
285,8.799451782475764,9.05521697776262,52854
286,8.434409532115687,7.947007256884907,53053
287,9.023200741964368,8.9196498560351,53252
288,8.448509983081914,8.955197234486425,53451
289,9.278106399516963,9.054523013358892,53650
290,8.904507047566936,8.12405951078548,53849
291,8.608627322930188,9.090430902880291,54048
292,8.703700664654448,9.331162519233171,54247
293,8.680563689476282,8.332854404005893,54446
294,9.257290686794262,8.779930785644886,54645
295,8.648088317420614,9.33581646098647,54844
296,8.657691789032826,9.209853066954501,55043
297,8.786782698415632,9.091927240061205,55242
298,8.891981303392344,9.179262832153675,55441
299,8.732654623050786,8.274316665738128,55640
300,8.916055717659955,9.34290803310483,55839
301,8.957094775971456,8.807385444641113,56038
302,8.7254722453841,8.469992964766746,56237
303,8.595544079440323,10.125261822412181,56436
304,8.756757103618066,9.089706892190977,56635
305,8.836070931736549,9.090753910153412,56834
306,8.46915223610461,9.041517740072207,57033
307,8.765519843029617,8.751482120780057,57232
308,8.753940444495809,9.61130773189456,57431
309,8.995860259137562,8.139111424601355,57630
310,9.006325889472386,8.461761097575343,57829
311,8.544251578537065,8.41845959840819,58028
312,9.249689697620258,9.202720891597659,58227
313,9.218102058573583,7.720826365226923,58426
314,8.726142249514709,8.04507200108018,58625
315,8.807182280861552,9.534494627353757,58824
316,9.006891704683927,8.610694242078205,59023
317,8.657402102072634,9.94238186991492,59222
318,8.700703988722221,8.155039487883101,59421
319,8.819272802103704,8.96906893752342,59620
320,8.37737383075695,8.709605067275291,59819
321,8.879755235796598,8.58078906147979,60018
322,8.746032613006669,8.677121450734694,60217
323,8.722606111411473,8.833627046540727,60416
324,8.866255965065118,9.302477614824163,60615
325,8.852912505068371,9.300052642822266,60814
326,8.785776229359996,8.21031901448272,61013
327,8.971328398690153,9.528884793436804,61212
328,8.847707811911501,8.622800178306047,61411
329,8.542726792282794,9.087942944016568,61610
330,8.850369679867923,8.906159861143244,61809
331,8.511621724421056,8.595861008000929,62008
332,8.868736922441416,8.862039649209311,62207
333,8.879589603174871,8.668721526168113,62406
334,9.290467269456567,9.343064030935597,62605
335,8.703566234914502,8.155240119889726,62804
336,8.667039177525583,8.584853527157806,63003
337,8.540553780656364,8.641501787096955,63202
338,9.040547200782814,9.425667435623879,63401
339,8.965518698620437,9.088422703188519,63600
340,8.573840602558462,9.895333212475444,63799
341,8.805209690601982,7.965543697046679,63998
342,8.496074807104753,7.983654371527738,64197
343,8.937716058750249,8.46706674265307,64396
344,8.918730361976815,9.162499400072319,64595
345,9.29182194465369,8.308139956274697,64794
346,8.946584574541255,9.202007487762806,64993
347,8.363166843826447,9.268090464348017,65192
348,8.878574795459382,7.926990231802297,65391
349,8.63982460486829,8.498015570086102,65590
350,8.99288612514285,9.47220837238223,65789
351,8.65200912533094,8.29342157896175,65988
352,8.480965460964184,8.640252556911735,66187
353,9.5051099954538,8.351293641467427,66386
354,9.194948045452636,8.12260651033978,66585
355,8.830904669498079,8.497891065686249,66784
356,8.6780019920675,9.792980499045793,66983
357,8.55837274196759,8.878742717033209,67182
358,8.590149415797324,7.901595481606417,67381
359,8.875430438985777,8.336579672125882,67580
360,8.480695506436142,9.617630176765974,67779
361,8.49406697282839,8.238600969314575,67978
362,8.819286970636952,8.374889817348746,68177
363,9.035693530461296,8.472562279812125,68376
364,8.976855663797963,9.046370295591133,68575
365,8.861652350305912,8.079516915387886,68774
366,8.43865858250527,9.245591008385947,68973
367,8.886310793047574,8.912881069405135,69172
368,8.996057959657218,9.10481342603994,69371
369,8.924614963819034,8.661899039911669,69570
370,8.938343251769867,8.59034712370052,69769
371,8.580320758436194,8.171098237813906,69968
372,8.401752838537321,8.16857535894527,70167
373,8.37207856369977,8.729336450266283,70366
374,8.370787996742594,8.328096090361129,70565
375,8.717465537277299,8.446750158487363,70764
376,8.659743316209497,8.331020543741625,70963
377,8.496871709823608,7.432842138201692,71162
378,9.011399727969913,8.170137582823287,71361
379,8.731575447111274,9.613792208738106,71560
380,8.521792306372868,7.993770976399267,71759
381,8.730480506791542,8.80898023760596,71958
382,8.854987515876042,7.903546338857606,72157
383,8.410476513244399,7.826373660287191,72356
384,8.713599878339911,8.892954648927201,72555
385,8.826435107082578,9.734664928081424,72754
386,9.464547354971344,7.724108707073123,72953
387,8.658168823874776,7.954474809557893,73152
388,8.76049279807201,9.705388074697451,73351
389,9.223004375869904,8.24412774485211,73550
390,8.940056103557797,8.479614507320315,73749
391,8.556935772823929,8.55598019999127,73948
392,8.785304402586204,8.552664640337921,74147
393,8.63024809372485,8.424860965373904,74346
394,8.754659995361788,8.101647443549577,74545
395,8.658825997731194,9.410716849704121,74744
396,8.785942033307636,7.903414548829544,74943
397,8.665334182768012,9.177600333856981,75142
398,8.714444551036586,8.877502596655557,75341
399,8.59967300400662,9.13459749000017,75540
400,8.819001320019439,9.819932810095853,75739
401,8.488564621863054,9.069278068320695,75938
402,8.778048945431733,8.452245972877325,76137
403,8.299231918612916,8.671354670857275,76336
404,9.203172474051241,8.864062908083893,76535
405,8.555756440713777,7.975415778714557,76734
406,9.113331644978356,8.710624301156333,76933
407,8.74067271893947,8.533743564472642,77132
408,8.940820983905889,8.375763937484386,77331
409,9.247977981615307,9.232835187468417,77530
410,9.134360126514531,8.516172974608665,77729
411,8.952006467023686,8.245135512462882,77928
412,8.829131279758473,8.296771598416706,78127
413,9.004402183408114,9.680383039075275,78326
414,8.713423274869296,9.03556946820991,78525
415,8.984461607046462,8.57053068072297,78724
416,8.843958247247054,9.667606226233548,78923
417,8.975078600734921,9.348720339841622,79122
418,8.884193435985239,8.856885422107785,79321
419,8.362477726672761,9.094037283298581,79520
420,8.680758062918581,8.134083625882171,79719
421,8.704219290958576,9.69628514245499,79918
422,8.855605516002406,9.0321603708489,80117
423,8.82515699420143,7.865552619446156,80316
424,8.267820245656536,8.442444829053658,80515
425,8.754477839973104,9.141643036243527,80714
426,8.638880433748716,8.820885081623876,80913
427,8.440006180624266,9.421803540961687,81112
428,8.347971807173149,8.649890456088754,81311
429,8.472395815441956,8.745855980141219,81510
430,7.97938946623299,9.129099113996638,81709
431,8.675310272667277,8.769356949384822,81908
432,9.153417554932023,7.87496858419374,82107
433,8.59313345913911,8.8883902472119,82306
434,8.682239103556878,8.687564367471738,82505
435,8.88220123310185,8.674956704294958,82704
436,8.709436139868732,9.20469069480896,82903
437,8.764828000236395,8.160006733827812,83102
438,8.641111947783275,8.700821322064067,83301
439,8.940773906420224,7.684689477432606,83500
440,8.843492783493732,9.42264959424041,83699
441,8.376430657640773,8.612613738969316,83898
442,8.090909634403248,8.413981437683105,84097
443,8.593060464715238,8.801089719284413,84296
444,9.207971159537234,9.307483523391014,84495
445,8.253513493130555,8.081633861674819,84694
446,8.786015508162915,7.794044965921446,84893
447,8.747947491593097,8.70058153396429,85092
448,8.318895041643076,8.816760695257852,85291
449,8.742747986136969,8.957243553427762,85490
450,8.53300426233953,8.357915678689647,85689
451,8.732078043060685,8.714835399805112,85888
452,8.755984737645441,8.140837436498598,86087
453,8.607319154931073,8.755164273949557,86286
454,8.721433161491126,8.370216303093489,86485
455,8.507243623685596,9.199060173921806,86684
456,8.66339400665245,8.62476266816605,86883
457,8.697419982459676,8.609917424445928,87082
458,8.71477573361229,8.400695074436276,87281
459,8.831762503139936,8.940179952355319,87480
460,8.728313009942596,8.260660276856534,87679
461,8.770650735452547,8.952117775761804,87878
462,8.26040075532156,8.63529554633207,88077
463,8.634573323043746,8.61552670390107,88276
464,8.819208613592176,9.717056058173956,88475
465,8.29703724803637,8.002347735471504,88674
466,8.637432908292991,9.039489491041316,88873
467,8.265480320657318,9.283766020176023,89072
468,8.061404688274441,8.56832300784976,89271
469,8.785063396147148,8.641224251237027,89470
470,8.951739698199171,7.50866295570551,89669
471,8.582936556495016,8.138821929000144,89868
472,8.718627253968512,7.906795668047528,90067
473,8.992728676628229,7.912248495013215,90266
474,8.76188009707772,8.478627936784612,90465
475,8.820211028333885,8.701511460681294,90664
476,8.439676731675114,9.27513537296029,90863
477,8.894587077088092,8.634944522103599,91062
